TimeStamp,Distance Over Ground(m),Lat (deg),Lon (deg)
2022-02-24 05:25:00,55,28.57121,-18.014
2022-02-24 05:21:00,120,28.48438,-17.90921
2022-02-24 05:20:00,57,28.571690000000004,-18.01397
2022-02-24 05:16:00,111,28.48545,-17.90912
2022-02-24 05:15:00,61,28.57219000000001,-18.0139
2022-02-24 05:11:00,118,28.48643,-17.90904
2022-02-24 05:10:00,59,28.57268,-18.01376
2022-02-24 05:06:00,110,28.48745,-17.908839999999994
2022-02-24 05:05:00,60,28.573190000000004,-18.01369
2022-02-24 05:01:00,110,28.48844,-17.90868
2022-02-24 05:00:00,48,28.57368,-18.01362
2022-02-24 04:56:00,112,28.4894,-17.908520000000006
2022-02-24 04:55:00,53,28.57411,-18.01362
2022-02-24 04:51:00,110,28.49027,-17.90811
2022-02-24 04:50:00,59,28.57454,-18.013479999999994
2022-02-24 04:46:00,95,28.49123,-17.90766
2022-02-24 04:45:00,53,28.57504,-18.01335
2022-02-24 04:41:00,104,28.49196,-17.90719
2022-02-24 04:40:00,48,28.57546,-18.01321
2022-02-24 04:36:00,103,28.49272,-17.906679999999994
2022-02-24 04:35:00,50,28.57579,-18.01301
2022-02-24 04:31:00,106,28.49349,-17.90606
2022-02-24 04:30:00,46,28.57612,-18.01276
2022-02-24 04:26:00,110,28.49435,-17.90564
2022-02-24 04:25:00,44,28.57646,-18.01258
2022-02-24 04:21:00,132,28.4953,-17.90554
2022-02-24 04:20:00,46,28.57669000000001,-18.01228
2022-02-24 04:16:00,173,28.49628,-17.90604
2022-02-24 04:15:00,63,28.57701,-18.01199
2022-02-24 04:11:00,189,28.49715,-17.90744
2022-02-24 04:10:00,70,28.577340000000003,-18.01153
2022-02-24 04:06:00,160,28.4973,-17.90932
2022-02-24 04:05:00,61,28.57761,-18.01093
2022-02-24 04:01:00,160,28.49799,-17.91075
2022-02-24 04:00:00,80,28.57786,-18.01035
2022-02-24 03:56:00,157,28.49875,-17.91214
2022-02-24 03:55:00,71,28.57816,-18.00967
2022-02-24 03:51:00,142,28.49951,-17.91345
2022-02-24 03:50:00,64,28.57848,-18.009079999999994
2022-02-24 03:46:00,131,28.50031,-17.91465
2022-02-24 03:45:00,68,28.57879,-18.00856
2022-02-24 03:41:00,130,28.50103,-17.91571
2022-02-24 03:40:00,68,28.57913,-18.008020000000005
2022-02-24 03:36:00,127,28.50163,-17.91681
2022-02-24 03:35:00,73,28.579490000000003,-18.007460000000005
2022-02-24 03:31:00,130,28.50211,-17.91799
2022-02-24 03:30:00,65,28.57975,-18.00686
2022-02-24 03:26:00,128,28.50273,-17.91909
2022-02-24 03:25:00,66,28.58005,-18.0063
2022-02-24 03:21:00,133,28.50343,-17.92009
2022-02-24 03:20:00,66,28.58031,-18.00574
2022-02-24 03:16:00,143,28.50396,-17.921310000000005
2022-02-24 03:15:00,73,28.58048,-18.00516
2022-02-24 03:11:00,121,28.50457,-17.922420000000006
2022-02-24 03:10:00,73,28.58065,-18.00445
2022-02-24 03:06:00,123,28.50514,-17.92352
2022-02-24 03:05:00,78,28.58091,-18.00379
2022-02-24 03:01:00,123,28.50575,-17.92454
2022-02-24 03:00:00,86,28.58117,-18.003079999999994
2022-02-24 02:56:00,130,28.50638,-17.92557
2022-02-24 02:55:00,85,28.58142,-18.00226
2022-02-24 02:51:00,141,28.50693,-17.92677
2022-02-24 02:50:00,81,28.5816,-18.00144
2022-02-24 02:46:00,131,28.50753,-17.92795
2022-02-24 02:45:00,68,28.58185,-18.00067
2022-02-24 02:41:00,111,28.5082,-17.92909
2022-02-24 02:40:00,58,28.58198,-18.00001
2022-02-24 02:36:00,122,28.50865,-17.93011
2022-02-24 02:35:00,67,28.58222,-17.99953
2022-02-24 02:31:00,132,28.50917,-17.9312
2022-02-24 02:30:00,60,28.58253,-17.99898
2022-02-24 02:26:00,120,28.50973,-17.93238
2022-02-24 02:25:00,49,28.58273,-17.99842
2022-02-24 02:21:00,117,28.51018,-17.93346
2022-02-24 02:20:00,54,28.5828,-17.99802
2022-02-24 02:16:00,122,28.510590000000004,-17.93455
2022-02-24 02:15:00,54,28.58297,-17.99754
2022-02-24 02:11:00,111,28.51107,-17.935670000000005
2022-02-24 02:10:00,54,28.58321,-17.997120000000006
2022-02-24 02:06:00,91,28.511540000000004,-17.936629999999994
2022-02-24 02:05:00,49,28.58348,-17.99673
2022-02-24 02:01:00,94,28.51196,-17.93742
2022-02-24 02:00:00,57,28.58378,-17.99642
2022-02-24 01:56:00,102,28.51234,-17.938229999999994
2022-02-24 01:55:00,55,28.584190000000003,-17.99609
2022-02-24 01:51:00,93,28.51277,-17.93915
2022-02-24 01:50:00,6,28.58452,-17.9957
2022-02-24 01:46:00,103,28.51311,-17.94
2022-02-24 01:45:00,46,28.58496,-17.99531
2022-02-24 01:41:00,123,28.51352,-17.94089
2022-02-24 01:40:00,6,28.58524,-17.99501
2022-02-24 01:36:00,103,28.513990000000003,-17.941979999999994
2022-02-24 01:35:00,59,28.58572,-17.9945
2022-02-24 01:31:00,108,28.51432,-17.94289
2022-02-24 01:30:00,7,28.58604,-17.99411
2022-02-24 01:26:00,116,28.51476,-17.943820000000006
2022-02-24 01:25:00,60,28.586440000000003,-17.993679999999994
2022-02-24 01:21:00,102,28.51517,-17.94483
2022-02-24 01:20:00,5,28.58679,-17.993270000000006
2022-02-24 01:16:00,101,28.51566,-17.945710000000005
2022-02-24 01:15:00,66,28.58712,-17.992720000000006
2022-02-24 01:11:00,101,28.51608,-17.946620000000006
2022-02-24 01:10:00,57,28.58754,-17.992279999999994
2022-02-24 01:06:00,91,28.51652,-17.947470000000006
2022-02-24 01:05:00,52,28.58789,-17.99188
2022-02-24 01:01:00,113,28.51696,-17.94821
2022-02-24 01:00:00,54,28.58819,-17.99151
2022-02-23 12:59:00,21,28.64296,-18.00313
2022-02-23 12:54:00,18,28.64289,-18.00317
2022-02-23 12:49:00,22,28.6429,-18.0031
2022-02-23 12:44:00,20,28.64292,-18.00304
2022-02-23 12:39:00,21,28.64302,-18.00301
2022-02-23 12:35:00,4,28.65451,-18.00553
2022-02-23 12:34:00,22,28.64309,-18.00295
2022-02-23 12:29:00,18,28.64315,-18.003
2022-02-23 12:24:00,22,28.64321,-18.00303
2022-02-23 12:19:00,23,28.64322,-18.00314
2022-02-23 12:14:00,21,28.64316,-18.00318
2022-02-23 12:09:00,22,28.64312,-18.003220000000006
2022-02-23 12:04:00,21,28.64311,-18.00329
2022-02-23 11:59:00,20,28.64304000000001,-18.00327
2022-02-23 11:55:00,88,28.59494,-17.98716
2022-02-23 11:54:00,19,28.64298,-18.00328
2022-02-23 11:50:00,87,28.59571,-17.987070000000006
2022-02-23 11:49:00,28,28.64299,-18.00331
2022-02-23 11:45:00,73,28.59648,-17.98697
2022-02-23 11:44:00,24,28.64292,-18.00321
2022-02-23 11:40:00,74,28.5971,-17.987070000000006
2022-02-23 11:39:00,19,28.64305,-18.0032
2022-02-23 11:35:00,74,28.59775,-17.9873
2022-02-23 11:34:00,22,28.64305,-18.00321
2022-02-23 11:30:00,70,28.59836,-17.98752
2022-02-23 11:29:00,22,28.6431,-18.00326
2022-02-23 11:25:00,80,28.59895,-17.987779999999994
2022-02-23 11:24:00,34,28.64308,-18.00336
2022-02-23 11:20:00,76,28.59961,-17.98803
2022-02-23 11:19:00,24,28.64311,-18.00337
2022-02-23 11:15:00,63,28.60025,-17.9882
2022-02-23 11:14:00,18,28.64311,-18.003320000000006
2022-02-23 11:10:00,80,28.60082,-17.98838
2022-02-23 11:09:00,29,28.6431,-18.0033
2022-02-23 11:05:00,82,28.60152,-17.988529999999994
2022-02-23 11:04:00,21,28.64305,-18.003439999999994
2022-02-23 11:00:00,79,28.60222000000001,-17.98874
2022-02-23 10:59:00,19,28.64304000000001,-18.00354
2022-02-23 10:55:00,7,28.60288,-17.988870000000006
2022-02-23 10:54:00,16,28.6431,-18.00358
2022-02-23 10:50:00,77,28.60368,-17.98904
2022-02-23 10:49:00,25,28.64318,-18.00356
2022-02-23 10:45:00,69,28.604340000000004,-17.98925
2022-02-23 10:44:00,31,28.64336,-18.00355
2022-02-23 10:40:00,71,28.60493,-17.9894
2022-02-23 10:39:00,31,28.64356,-18.00347
2022-02-23 10:35:00,71,28.60556,-17.98956
2022-02-23 10:34:00,31,28.64379000000001,-18.003439999999994
2022-02-23 10:30:00,79,28.60615,-17.98976
2022-02-23 10:29:00,45,28.64399,-18.00349
2022-02-23 10:25:00,75,28.60683,-17.98996
2022-02-23 10:24:00,56,28.64437,-18.003410000000006
2022-02-23 10:20:00,71,28.60748,-17.9902
2022-02-23 10:19:00,68,28.64488,-18.003439999999994
2022-02-23 10:15:00,98,28.60797,-17.99054
2022-02-23 10:14:00,72,28.64546,-18.00337
2022-02-23 10:10:00,90,28.60782,-17.991529999999994
2022-02-23 10:09:00,65,28.6461,-18.00331
2022-02-23 10:05:00,99,28.60801,-17.99241
2022-02-23 10:04:00,68,28.6467,-18.003320000000006
2022-02-23 10:00:00,108,28.60874,-17.99288
2022-02-23 09:59:00,76,28.6473,-18.003429999999994
2022-02-23 09:55:00,117,28.60967,-17.99261
2022-02-23 09:54:00,80,28.64796,-18.00357
2022-02-23 09:50:00,113,28.61057000000001,-17.992
2022-02-23 09:49:00,46,28.64866,-18.00378
2022-02-23 09:45:00,111,28.61146,-17.99145
2022-02-23 09:44:00,52,28.64909,-18.00403
2022-02-23 09:40:00,109,28.6124,-17.99113
2022-02-23 09:39:00,51,28.64945,-18.00431
2022-02-23 09:35:00,108,28.61333,-17.99081
2022-02-23 09:34:00,58,28.64977,-18.00467
2022-02-23 09:30:00,110,28.61428,-17.990579999999994
2022-02-23 09:29:00,50,28.65018,-18.00497
2022-02-23 09:24:00,102,28.61526,-17.99038
2022-02-23 09:20:00,21,28.61607,-17.9901
2022-02-23 09:19:00,59,28.65094,-18.0055
2022-02-23 09:15:00,137,28.617390000000004,-17.989639999999994
2022-02-23 09:14:00,66,28.65145,-18.005670000000006
2022-02-23 09:10:00,141,28.61852,-17.989160000000005
2022-02-23 09:09:00,82,28.65196,-18.00597
2022-02-23 09:04:00,129,28.619740000000004,-17.98865
2022-02-23 08:59:00,142,28.62074,-17.98808
2022-02-23 08:54:00,139,28.62192000000001,-17.98749
2022-02-23 08:49:00,132,28.62305,-17.98689
2022-02-23 08:44:00,125,28.62414,-17.98633
2022-02-23 08:40:00,31,28.6572,-18.00529
2022-02-23 08:39:00,137,28.62517,-17.98586
2022-02-23 08:34:00,126,28.62628,-17.98544
2022-02-23 08:29:00,107,28.62741,-17.98509
2022-02-23 08:24:00,115,28.62836,-17.98499
2022-02-23 08:19:00,114,28.62912,-17.98574
2022-02-23 08:14:00,107,28.62986,-17.9865
2022-02-23 08:09:00,106,28.63057,-17.9873
2022-02-23 08:04:00,115,28.631290000000003,-17.988
2022-02-23 07:59:00,110,28.63206,-17.9888
2022-02-23 07:54:00,110,28.63276,-17.98956
2022-02-23 07:49:00,112,28.63343,-17.990389999999994
2022-02-23 07:45:00,19,28.65718,-17.99417
2022-02-23 07:44:00,114,28.63407,-17.9913
2022-02-23 07:40:00,20,28.63452,-17.992
2022-02-23 07:39:00,108,28.63465,-17.992179999999994
2022-02-23 07:34:00,104,28.63522,-17.99306
2022-02-23 07:29:00,103,28.635790000000004,-17.993879999999994
2022-02-23 07:24:00,108,28.63635,-17.99475
2022-02-23 07:19:00,99,28.63698,-17.99555
2022-02-23 07:14:00,95,28.63755,-17.99635
2022-02-23 07:09:00,87,28.63808,-17.9971
2022-02-23 07:04:00,110,28.63856,-17.997770000000006
2022-02-23 06:59:00,112,28.6386,-17.998839999999994
2022-02-23 06:54:00,113,28.63828,-17.99993
2022-02-23 06:49:00,108,28.63786,-18.00096
2022-02-23 06:44:00,99,28.63745,-18.00198
2022-02-23 06:39:00,106,28.63724,-18.00295
2022-02-23 06:34:00,92,28.63733,-18.00401
2022-02-23 06:29:00,83,28.63765,-18.00487
2022-02-23 06:24:00,72,28.6383,-18.00522
2022-02-23 06:19:00,73,28.6389,-18.00498
2022-02-23 06:14:00,72,28.63943,-18.00454
2022-02-23 06:09:00,63,28.63995,-18.00416
2022-02-23 06:04:00,72,28.64037,-18.00375
2022-02-23 05:59:00,71,28.64085,-18.00325
2022-02-23 05:54:00,45,28.64138,-18.00287
2022-02-23 05:49:00,28,28.64177,-18.00303
2022-02-23 05:45:00,7,28.64197,-18.003120000000006
2022-02-23 05:44:00,37,28.64201,-18.00315
2022-02-23 05:39:00,37,28.6423,-18.00328
2022-02-23 05:34:00,30,28.64261,-18.00333
2022-02-23 05:29:00,35,28.64281,-18.003429999999994
2022-02-23 05:24:00,28,28.64304000000001,-18.00345
2022-02-23 05:19:00,33,28.64327,-18.003439999999994
2022-02-23 05:14:00,23,28.64352,-18.00347
2022-02-23 05:09:00,23,28.64363,-18.00346
2022-02-23 05:04:00,26,28.64374,-18.00347
2022-02-23 04:59:00,23,28.64387,-18.003429999999994
2022-02-23 04:54:00,22,28.64396,-18.00333
2022-02-23 04:49:00,18,28.64399,-18.00329
2022-02-23 04:44:00,24,28.644,-18.00325
2022-02-23 04:39:00,27,28.64402,-18.003410000000006
2022-02-23 04:34:00,23,28.64402,-18.003510000000006
2022-02-23 04:29:00,21,28.64397,-18.003510000000006
2022-02-23 04:24:00,29,28.64391,-18.0035
2022-02-23 04:19:00,32,28.64377,-18.003529999999994
2022-02-23 04:14:00,31,28.64363,-18.00352
2022-02-23 04:09:00,26,28.64351,-18.003529999999994
2022-02-23 04:04:00,25,28.64351,-18.00346
2022-02-23 03:59:00,25,28.64345,-18.00335
2022-02-23 03:54:00,22,28.64336,-18.00336
2022-02-23 03:49:00,23,28.64335,-18.00331
2022-02-23 03:44:00,25,28.64333,-18.003239999999995
2022-02-23 03:39:00,22,28.64344,-18.00314
2022-02-23 03:34:00,26,28.64355,-18.00307
2022-02-23 03:29:00,22,28.64368,-18.00303
2022-02-23 03:24:00,23,28.64366,-18.0031
2022-02-23 03:19:00,26,28.64361,-18.00315
2022-02-23 03:14:00,21,28.6436,-18.003220000000006
2022-02-23 03:09:00,22,28.64366,-18.00321
2022-02-23 03:04:00,27,28.64373,-18.00321
2022-02-23 02:59:00,27,28.64363,-18.0033
2022-02-23 02:54:00,25,28.64346,-18.00328
2022-02-23 02:49:00,26,28.64337,-18.00323
2022-02-23 02:44:00,26,28.64328,-18.003239999999995
2022-02-23 02:39:00,31,28.64314,-18.00331
2022-02-23 02:34:00,20,28.64293,-18.00336
2022-02-23 02:29:00,23,28.642840000000003,-18.0034
2022-02-23 02:24:00,18,28.64269,-18.003429999999994
2022-02-23 02:19:00,22,28.642640000000004,-18.003429999999994
2022-02-23 02:14:00,20,28.642640000000004,-18.003429999999994
2022-02-23 02:09:00,20,28.64262,-18.00338
2022-02-23 02:04:00,26,28.6426,-18.00329
2022-02-23 01:59:00,25,28.64276,-18.00325
2022-02-23 01:54:00,22,28.642840000000003,-18.0034
2022-02-23 01:49:00,25,28.64277,-18.003529999999994
2022-02-23 01:44:00,19,28.64277,-18.00368
2022-02-23 01:39:00,18,28.64278,-18.0037
2022-02-23 01:34:00,27,28.64285,-18.0037
2022-02-23 01:29:00,27,28.64298,-18.00369
2022-02-23 01:24:00,26,28.64314,-18.00356
2022-02-23 01:19:00,18,28.64324,-18.00346
2022-02-23 01:14:00,33,28.6432,-18.00336
2022-02-23 01:09:00,22,28.64309,-18.0032
2022-02-23 01:04:00,20,28.64302,-18.00314
2022-02-22 12:58:00,104,28.60567,-18.007179999999995
2022-02-22 12:53:00,96,28.60541,-18.00619
2022-02-22 12:48:00,104,28.60523,-18.00526
2022-02-22 12:43:00,105,28.60515,-18.00422
2022-02-22 12:38:00,166,28.60494000000001,-18.00311
2022-02-22 12:33:00,157,28.6046,-18.001520000000006
2022-02-22 12:28:00,167,28.60425,-17.999979999999994
2022-02-22 12:23:00,162,28.60383,-17.99835
2022-02-22 12:18:00,157,28.60342,-17.99675
2022-02-22 12:13:00,158,28.603,-17.99522
2022-02-22 12:08:00,158,28.60267,-17.99365
2022-02-22 12:03:00,164,28.60233,-17.99209
2022-02-22 11:59:00,29,28.654290000000003,-18.00545
2022-02-22 11:58:00,164,28.60191,-17.990489999999994
2022-02-22 11:54:00,24,28.65421,-18.00536
2022-02-22 11:53:00,153,28.60146,-17.98891
2022-02-22 11:49:00,27,28.65408,-18.00526
2022-02-22 11:48:00,159,28.60102,-17.98741
2022-02-22 11:44:00,24,28.65403,-18.00514
2022-02-22 11:43:00,156,28.60053,-17.985889999999994
2022-02-22 11:39:00,26,28.65393,-18.00509
2022-02-22 11:38:00,156,28.59998,-17.98442
2022-02-22 11:34:00,26,28.65385,-18.005029999999994
2022-02-22 11:33:00,157,28.59942,-17.98297
2022-02-22 11:29:00,25,28.65372,-18.00507
2022-02-22 11:28:00,151,28.59882,-17.9815
2022-02-22 11:24:00,24,28.65362,-18.0051
2022-02-22 11:23:00,154,28.59812,-17.980179999999994
2022-02-22 11:19:00,24,28.65364000000001,-18.00512
2022-02-22 11:18:00,157,28.59745,-17.978820000000006
2022-02-22 11:14:00,31,28.6537,-18.00509
2022-02-22 11:13:00,164,28.596840000000004,-17.97738
2022-02-22 11:09:00,24,28.65387,-18.005010000000006
2022-02-22 11:08:00,154,28.59616,-17.97589
2022-02-22 11:04:00,28,28.65391,-18.00505
2022-02-22 11:03:00,148,28.59549,-17.97449
2022-02-22 10:59:00,20,28.653890000000004,-18.00515
2022-02-22 10:58:00,142,28.5949,-17.97315
2022-02-22 10:54:00,23,28.65392,-18.0052
2022-02-22 10:53:00,147,28.59431,-17.97186
2022-02-22 10:49:00,22,28.65394,-18.00521
2022-02-22 10:48:00,133,28.59376,-17.970489999999995
2022-02-22 10:44:00,26,28.65395,-18.0053
2022-02-22 10:43:00,137,28.59314,-17.96927
2022-02-22 10:39:00,24,28.65391,-18.00536
2022-02-22 10:38:00,146,28.592540000000003,-17.96807
2022-02-22 10:34:00,27,28.65391,-18.00551
2022-02-22 10:33:00,147,28.59187,-17.96679
2022-02-22 10:29:00,28,28.65404,-18.005570000000006
2022-02-22 10:28:00,141,28.59121,-17.96547
2022-02-22 10:24:00,35,28.65417,-18.00552
2022-02-22 10:23:00,146,28.59057,-17.96424
2022-02-22 10:19:00,37,28.65442,-18.00543
2022-02-22 10:18:00,150,28.589890000000004,-17.96295
2022-02-22 10:14:00,33,28.65471,-18.0054
2022-02-22 10:13:00,149,28.58927000000001,-17.96159
2022-02-22 10:09:00,33,28.65492,-18.00544
2022-02-22 10:08:00,150,28.58873,-17.960179999999994
2022-02-22 10:04:00,32,28.65519,-18.00555
2022-02-22 10:03:00,154,28.58826,-17.95875
2022-02-22 09:59:00,38,28.65539,-18.00575
2022-02-22 09:58:00,157,28.58783,-17.95727
2022-02-22 09:54:00,34,28.655590000000004,-18.00603
2022-02-22 09:53:00,161,28.58749000000001,-17.9557
2022-02-22 09:49:00,49,28.6558,-18.00628
2022-02-22 09:48:00,156,28.58712,-17.95413
2022-02-22 09:44:00,48,28.65614,-18.00655
2022-02-22 09:43:00,151,28.58687,-17.95254
2022-02-22 09:39:00,66,28.6565,-18.0068
2022-02-22 09:38:00,163,28.58659,-17.95101
2022-02-22 09:34:00,75,28.65707,-18.0069
2022-02-22 09:33:00,146,28.58632,-17.9494
2022-02-22 09:29:00,93,28.65771,-18.00675
2022-02-22 09:28:00,145,28.58604,-17.94791
2022-02-22 09:24:00,106,28.65836,-18.00617
2022-02-22 09:23:00,146,28.58567,-17.94651
2022-02-22 09:19:00,117,28.658790000000003,-18.00522
2022-02-22 09:18:00,141,28.58528,-17.945079999999994
2022-02-22 09:14:00,123,28.65918,-18.00411
2022-02-22 09:13:00,135,28.58489,-17.9437
2022-02-22 09:09:00,144,28.65923,-18.002860000000005
2022-02-22 09:08:00,153,28.58459,-17.94237
2022-02-22 09:04:00,148,28.65899000000001,-18.00143
2022-02-22 09:03:00,147,28.5843,-17.940839999999994
2022-02-22 08:59:00,153,28.65875,-17.99996
2022-02-22 08:58:00,159,28.58408,-17.939320000000006
2022-02-22 08:54:00,143,28.65846,-17.99842
2022-02-22 08:53:00,137,28.58365,-17.937720000000006
2022-02-22 08:49:00,130,28.65826,-17.997
2022-02-22 08:48:00,130,28.58254,-17.9372
2022-02-22 08:44:00,118,28.65807,-17.99567
2022-02-22 08:43:00,94,28.58143,-17.93676
2022-02-22 08:40:00,38,28.58064,-17.936420000000005
2022-02-22 08:39:00,104,28.65785,-17.994510000000005
2022-02-22 08:38:00,131,28.58031,-17.9363
2022-02-22 08:34:00,105,28.65767,-17.99346
2022-02-22 08:33:00,136,28.579190000000004,-17.935879999999994
2022-02-22 08:29:00,95,28.65753,-17.99241
2022-02-22 08:28:00,125,28.57802,-17.93561
2022-02-22 08:24:00,102,28.65741,-17.991429999999994
2022-02-22 08:23:00,125,28.57688,-17.93541
2022-02-22 08:19:00,98,28.65728,-17.9904
2022-02-22 08:18:00,130,28.57577,-17.9352
2022-02-22 08:14:00,95,28.657190000000003,-17.98941
2022-02-22 08:13:00,123,28.57462,-17.93507
2022-02-22 08:09:00,109,28.65711,-17.98845
2022-02-22 08:08:00,145,28.5735,-17.93507
2022-02-22 08:04:00,125,28.6568,-17.98742
2022-02-22 08:03:00,141,28.57221,-17.93525
2022-02-22 07:59:00,129,28.65605,-17.9865
2022-02-22 07:58:00,105,28.57095,-17.93545
2022-02-22 07:54:00,119,28.65498,-17.985979999999994
2022-02-22 07:53:00,137,28.56966,-17.93579
2022-02-22 07:49:00,119,28.65397,-17.9856
2022-02-22 07:48:00,150,28.56846,-17.93609
2022-02-22 07:44:00,119,28.65306,-17.985020000000006
2022-02-22 07:43:00,151,28.56715,-17.93645
2022-02-22 07:39:00,118,28.65214000000001,-17.98435
2022-02-22 07:38:00,149,28.56583,-17.93681
2022-02-22 07:34:00,125,28.65136,-17.98355
2022-02-22 07:33:00,160,28.56453,-17.93722
2022-02-22 07:29:00,138,28.6504,-17.982879999999994
2022-02-22 07:28:00,161,28.5632,-17.9378
2022-02-22 07:24:00,106,28.64929,-17.98238
2022-02-22 07:23:00,169,28.56183,-17.93834
2022-02-22 07:19:00,115,28.64911,-17.98334
2022-02-22 07:18:00,167,28.56042,-17.93891
2022-02-22 07:14:00,111,28.64909,-17.98453
2022-02-22 07:13:00,173,28.55905,-17.9396
2022-02-22 07:09:00,110,28.64908,-17.98566
2022-02-22 07:08:00,172,28.55761,-17.9403
2022-02-22 07:04:00,113,28.64896,-17.98676
2022-02-22 07:03:00,154,28.55616,-17.94095
2022-02-22 06:59:00,129,28.64883,-17.9879
2022-02-22 06:58:00,152,28.55487,-17.9415
2022-02-22 06:54:00,134,28.64865,-17.98921
2022-02-22 06:53:00,138,28.553590000000003,-17.94205
2022-02-22 06:49:00,137,28.64844,-17.99057
2022-02-22 06:48:00,147,28.55242,-17.94249
2022-02-22 06:44:00,138,28.64827,-17.99195
2022-02-22 06:43:00,146,28.551140000000004,-17.94291
2022-02-22 06:39:00,135,28.64804,-17.99331
2022-02-22 06:38:00,160,28.54988,-17.94335
2022-02-22 06:34:00,141,28.64784,-17.99469
2022-02-22 06:33:00,148,28.54857,-17.943929999999995
2022-02-22 06:29:00,155,28.64751,-17.99609
2022-02-22 06:28:00,149,28.54734,-17.94451
2022-02-22 06:24:00,148,28.64707000000001,-17.99757
2022-02-22 06:23:00,148,28.54613,-17.94517
2022-02-22 06:19:00,155,28.64666,-17.99899
2022-02-22 06:18:00,159,28.54496,-17.945870000000006
2022-02-22 06:14:00,134,28.6462,-18.00048
2022-02-22 06:13:00,151,28.54368,-17.946620000000006
2022-02-22 06:09:00,165,28.64568,-18.00181
2022-02-22 06:08:00,151,28.54249,-17.94728
2022-02-22 06:03:00,157,28.64505,-18.00333
2022-02-22 05:58:00,144,28.64443,-18.00475
2022-02-22 05:53:00,145,28.64386,-18.00609
2022-02-22 05:48:00,134,28.64333,-18.0074
2022-02-22 05:43:00,131,28.64278,-18.00863
2022-02-22 05:38:00,135,28.64219000000001,-18.00978
2022-02-22 05:33:00,105,28.64157,-18.010939999999994
2022-02-22 05:28:00,77,28.64123,-18.01193
2022-02-22 05:23:00,56,28.6414,-18.01266
2022-02-22 05:18:00,38,28.6416,-18.01312
2022-02-22 05:13:00,46,28.64176,-18.01343
2022-02-22 05:08:00,34,28.64195,-18.01378
2022-02-22 05:03:00,32,28.64216,-18.01399
2022-02-22 04:58:00,43,28.64231,-18.01422
2022-02-22 04:53:00,33,28.64233,-18.01445
2022-02-22 04:48:00,35,28.64234,-18.0147
2022-02-22 04:43:00,25,28.64238,-18.01494
2022-02-22 04:38:00,34,28.6424,-18.01509
2022-02-22 04:33:00,42,28.64232,-18.01536
2022-02-22 04:28:00,83,28.64222,-18.01568
2022-02-22 04:23:00,111,28.64173,-18.01622
2022-02-22 04:18:00,153,28.640940000000004,-18.01689
2022-02-22 04:13:00,168,28.63967,-18.01745
2022-02-22 04:08:00,164,28.63819,-18.01783
2022-02-22 04:03:00,167,28.63679,-18.01841
2022-02-22 03:58:00,169,28.63537,-18.01884
2022-02-22 03:53:00,166,28.63388,-18.01927
2022-02-22 03:48:00,174,28.63245,-18.0196
2022-02-22 03:43:00,168,28.63093,-18.02003
2022-02-22 03:38:00,153,28.62947,-18.02046
2022-02-22 03:33:00,162,28.62811,-18.02078
2022-02-22 03:28:00,156,28.62671,-18.02121
2022-02-22 03:23:00,158,28.62543,-18.0217
2022-02-22 03:18:00,167,28.62411,-18.02224
2022-02-22 03:13:00,170,28.62263,-18.02278
2022-02-22 03:08:00,170,28.62117000000001,-18.02326
2022-02-22 03:03:00,178,28.61971,-18.02377000000001
2022-02-22 02:58:00,180,28.61818,-18.02427
2022-02-22 02:53:00,179,28.61666,-18.02481
2022-02-22 02:48:00,178,28.61511,-18.0254
2022-02-22 02:43:00,187,28.61362,-18.02599
2022-02-22 02:38:00,201,28.61201,-18.02657
2022-02-22 02:33:00,186,28.61028,-18.02653
2022-02-22 02:28:00,183,28.60907000000001,-18.02544
2022-02-22 02:23:00,177,28.60838,-18.02376
2022-02-22 02:18:00,170,28.60772,-18.02213
2022-02-22 02:13:00,168,28.60697,-18.0206
2022-02-22 02:08:00,149,28.60629,-18.019070000000006
2022-02-22 02:03:00,117,28.60586,-18.01772
2022-02-22 01:58:00,92,28.60576,-18.01653
2022-02-22 01:53:00,78,28.60584,-18.01562
2022-02-22 01:48:00,65,28.606140000000003,-18.01493
2022-02-22 01:43:00,67,28.60628,-18.01434
2022-02-22 01:38:00,63,28.60636,-18.0137
2022-02-22 01:33:00,66,28.60637,-18.01309
2022-02-22 01:28:00,73,28.6063,-18.012420000000006
2022-02-22 01:23:00,78,28.60631,-18.01173
2022-02-22 01:18:00,97,28.60623,-18.01096
2022-02-22 01:13:00,88,28.60618,-18.01
2022-02-22 01:08:00,97,28.60607000000001,-18.00913
2022-02-22 01:03:00,103,28.60586,-18.00816
2022-02-21 12:58:00,82,28.54156,-17.91854
2022-02-21 12:57:00,75,28.61281,-17.96349
2022-02-21 12:53:00,77,28.54228,-17.91838
2022-02-21 12:52:00,81,28.61296,-17.96414
2022-02-21 12:48:00,68,28.54295,-17.91828
2022-02-21 12:47:00,73,28.61311,-17.964920000000006
2022-02-21 12:43:00,71,28.54353,-17.918120000000005
2022-02-21 12:42:00,60,28.61332,-17.96556
2022-02-21 12:38:00,77,28.54404000000001,-17.91771
2022-02-21 12:37:00,75,28.61351,-17.96611
2022-02-21 12:33:00,82,28.54453,-17.9172
2022-02-21 12:32:00,73,28.61382,-17.96675
2022-02-21 12:28:00,84,28.54503,-17.91665
2022-02-21 12:27:00,64,28.61414000000001,-17.96736
2022-02-21 12:22:00,85,28.54568,-17.91655
