TimeStamp,Pressure,Temperature,Conductivity,Latitude(deg),Longitude(deg)
2022-02-27 03:15:00,0.24,19.79,5.00672,28.518290000000004,-17.92119
2022-02-27 03:14:00,0.210000000000001,19.7735,5.00502,28.518290000000004,-17.92119
2022-02-27 03:13:00,0.27,19.7639,5.0042300000000015,28.51823,-17.92089
2022-02-27 03:05:00,0.26,19.7994,5.00759,28.517840000000003,-17.918329999999994
2022-02-27 03:04:00,0.200000000000001,19.7699,5.0048,28.51783,-17.91828
2022-02-27 03:03:00,0.25,19.7938,5.00698,28.51777,-17.918
2022-02-27 02:55:00,0.290000000000001,19.8079,5.00865,28.51644000000001,-17.9161
2022-02-27 02:54:00,0.23,19.8044,5.0082900000000015,28.51644000000001,-17.9161
2022-02-27 02:53:00,0.26,19.8046,5.00835,28.51623,-17.91597
2022-02-27 02:45:00,0.24,19.8017,5.00818,28.5142,-17.91551
2022-02-27 02:44:00,0.25,19.7974,5.00778,28.5142,-17.91551
2022-02-27 02:43:00,0.26,19.8013,5.00801,28.51401,-17.91561
2022-02-27 02:35:00,0.2799999999999989,19.7888,5.00684,28.5122,-17.91614
2022-02-27 02:34:00,0.26,19.7965,5.007619999999998,28.5122,-17.91614
2022-02-27 02:33:00,0.310000000000001,19.7952,5.00746,28.51207,-17.916220000000006
2022-02-27 02:25:00,0.24,19.7876,5.00685,28.51049,-17.916710000000005
2022-02-27 02:24:00,0.23,19.7906,5.00723,28.51049,-17.916710000000005
2022-02-27 02:23:00,0.26,19.8016,5.00844,28.51032,-17.91674
2022-02-27 02:15:00,0.24,19.8011,5.00841,28.50885,-17.91695
2022-02-27 02:14:00,0.2799999999999989,19.7976,5.007969999999999,28.50885,-17.91695
2022-02-27 02:13:00,0.24,19.7954,5.00765,28.50871,-17.916970000000006
2022-02-27 02:05:00,0.23,19.7974,5.0080300000000015,28.50719,-17.9174
2022-02-27 02:04:00,0.2799999999999989,19.794,5.00767,28.50719,-17.9174
2022-02-27 02:03:00,0.210000000000001,19.7803,5.00636,28.50701,-17.91743
2022-02-27 01:55:00,0.25,19.7781,5.00586,28.505540000000003,-17.91783
2022-02-27 01:54:00,0.25,19.7843,5.0063900000000015,28.505540000000003,-17.91783
2022-02-27 01:53:00,0.2799999999999989,19.7761,5.00582,28.50535,-17.91789
2022-02-27 01:45:00,0.220000000000001,19.7659,5.0046800000000005,28.50377000000001,-17.91825
2022-02-27 01:44:00,0.23,19.7702,5.00517,28.5037,-17.91826
2022-02-27 01:43:00,0.26,19.7893,5.00695,28.50349000000001,-17.91828
2022-02-27 01:35:00,0.26,19.7642,5.00435,28.501690000000004,-17.91841
2022-02-27 01:34:00,0.26,19.7835,5.00624,28.50161,-17.91844
2022-02-27 01:33:00,0.24,19.7726,5.00521,28.5014,-17.91846
2022-02-27 01:25:00,0.26,19.7535,5.00277,28.49925,-17.91868
2022-02-27 01:24:00,0.27,19.768,5.0043,28.49917,-17.9187
2022-02-27 01:23:00,0.200000000000001,19.786,5.00616,28.49891,-17.918779999999995
2022-02-27 01:15:00,0.26,19.7601,5.00314,28.49697,-17.9194
2022-02-27 01:14:00,0.26,19.7607,5.00324,28.49697,-17.9194
2022-02-27 01:13:00,0.300000000000001,19.7622,5.00323,28.49678,-17.91946
2022-02-27 01:05:00,0.290000000000001,19.763,5.003369999999999,28.49493,-17.91978
2022-02-27 01:04:00,0.220000000000001,19.754,5.00256,28.49493,-17.91978
2022-02-27 01:03:00,0.24,19.7568,5.00271,28.494740000000004,-17.91982
2022-02-27 00:55:00,0.23,19.7647,5.00368,28.49286,-17.91995
2022-02-27 00:54:00,0.24,19.7615,5.00341,28.49286,-17.91995
2022-02-27 00:53:00,0.290000000000001,19.7651,5.00378,28.49267,-17.91996
2022-02-27 00:45:00,0.24,19.7214,4.9987,28.49084,-17.920170000000006
2022-02-27 00:44:00,0.27,19.7338,4.999969999999999,28.49084,-17.920170000000006
2022-02-27 00:43:00,0.2799999999999989,19.7417,5.00073,28.49066,-17.92024
2022-02-27 00:35:00,0.25,19.7214,4.99854,28.4888,-17.92071
2022-02-27 00:34:00,0.220000000000001,19.724,4.99899,28.4888,-17.92071
2022-02-27 00:33:00,0.300000000000001,19.741,5.00071,28.48857000000001,-17.92073
2022-02-27 00:25:00,0.24,19.7377,5.0005,28.4867,-17.92117
2022-02-27 00:24:00,0.24,19.7196,4.99868,28.4867,-17.92117
2022-02-27 00:23:00,0.27,19.7342,5.00022,28.486490000000003,-17.921229999999994
2022-02-27 00:15:00,0.27,19.7117,4.997719999999998,28.48476,-17.921310000000005
2022-02-27 00:14:00,0.290000000000001,19.7218,4.99861,28.4847,-17.921329999999994
2022-02-27 00:13:00,0.290000000000001,19.7076,4.99696,28.4845,-17.92135
2022-02-27 00:05:00,0.25,19.711,4.99679,28.48265,-17.9219
2022-02-27 00:04:00,0.25,19.7079,4.99648,28.48257000000001,-17.92194
2022-02-27 00:03:00,0.290000000000001,19.7236,4.99825,28.48238,-17.92204
2022-02-26 23:55:00,0.33,19.7182,4.99802,28.48059000000001,-17.92239
2022-02-26 23:54:00,0.25,19.7312,4.99917,28.48059000000001,-17.92239
2022-02-26 23:53:00,0.23,19.7134,4.9973,28.48036,-17.92246
2022-02-26 23:45:00,0.26,19.7156,4.99734,28.47878,-17.92295
2022-02-26 23:44:00,0.23,19.7128,4.9970300000000005,28.47878,-17.92295
2022-02-26 23:43:00,0.25,19.7044,4.99627,28.47858,-17.923
2022-02-26 23:35:00,0.24,19.7487,5.00208,28.47657,-17.92343
2022-02-26 23:34:00,0.27,19.7402,5.00119,28.47657,-17.92343
2022-02-26 23:33:00,0.23,19.7464,5.00178,28.47633,-17.9235
2022-02-26 23:25:00,0.24,19.7438,5.00124,28.47378,-17.92399
2022-02-26 23:24:00,0.26,19.7506,5.00197,28.47378,-17.92399
2022-02-26 23:23:00,0.2799999999999989,19.744,5.00132,28.4735,-17.92406
2022-02-26 23:15:00,0.210000000000001,19.72,4.99878,28.47071,-17.92445
2022-02-26 23:14:00,0.23,19.7238,4.99909,28.47071,-17.92445
2022-02-26 23:13:00,0.26,19.7336,5.00018,28.470440000000004,-17.92449
2022-02-26 23:05:00,0.27,19.7285,4.9994,28.46791,-17.92507
2022-02-26 23:04:00,0.25,19.7229,4.99887,28.46791,-17.92507
2022-02-26 23:03:00,0.25,19.7313,4.99978,28.46764000000001,-17.92514
2022-02-26 22:55:00,0.27,19.7073,4.9976400000000005,28.46522,-17.9256
2022-02-26 22:54:00,0.2799999999999989,19.7072,4.9976400000000005,28.46522,-17.9256
2022-02-26 22:53:00,0.26,19.7443,5.00149,28.46487,-17.92566
2022-02-26 22:45:00,0.26,19.7468,5.00183,28.4623,-17.926289999999995
2022-02-26 22:44:00,0.23,19.7448,5.00164,28.462190000000003,-17.92632
2022-02-26 22:43:00,0.27,19.7586,5.00294,28.461890000000004,-17.92643
2022-02-26 22:35:00,0.23,19.7502,5.00188,28.45937,-17.92734
2022-02-26 22:34:00,0.25,19.7373,5.00061,28.45928,-17.92736
2022-02-26 22:33:00,0.25,19.7505,5.002,28.458990000000004,-17.92748
2022-02-26 22:25:00,0.24,19.75,5.00205,28.4562,-17.9283
2022-02-26 22:24:00,0.25,19.7295,5.00017,28.45611,-17.9283
2022-02-26 22:23:00,0.27,19.7482,5.0019,28.4558,-17.928379999999994
2022-02-26 22:15:00,0.23,19.7406,5.0013,28.45291,-17.9281
2022-02-26 22:14:00,0.27,19.7441,5.00169,28.452790000000004,-17.928079999999994
2022-02-26 22:13:00,0.26,19.7536,5.00253,28.45241,-17.92793
2022-02-26 22:05:00,0.23,19.7291,5.00012,28.45029000000001,-17.92539
2022-02-26 22:04:00,0.27,19.7305,5.00016,28.45029000000001,-17.92539
2022-02-26 22:03:00,0.25,19.7339,5.00049,28.45026,-17.92499
2022-02-26 21:55:00,0.26,19.7367,5.000780000000002,28.44985,-17.9215
2022-02-26 21:54:00,0.2799999999999989,19.7391,5.00104,28.44985,-17.9215
2022-02-26 21:53:00,0.290000000000001,19.7265,4.99985,28.44983,-17.9211
2022-02-26 21:45:00,0.210000000000001,19.7273,5.00006,28.4504,-17.917839999999995
2022-02-26 21:44:00,0.26,19.7363,5.00105,28.4504,-17.917839999999995
2022-02-26 21:43:00,0.23,19.7447,5.00189,28.450540000000004,-17.9176
2022-02-26 21:35:00,0.23,19.7316,5.000319999999999,28.45209,-17.91555
2022-02-26 21:34:00,0.200000000000001,19.7232,4.9996,28.45209,-17.91555
2022-02-26 21:33:00,0.23,19.7268,4.99986,28.45227,-17.91538
2022-02-26 21:25:00,0.25,19.7377,5.00074,28.4539,-17.91444
2022-02-26 21:24:00,0.200000000000001,19.7514,5.002269999999998,28.4539,-17.91444
2022-02-26 21:23:00,0.26,19.7458,5.00176,28.45408,-17.914379999999994
2022-02-26 21:15:00,0.25,19.7462,5.00215,28.45591,-17.91405
2022-02-26 21:14:00,0.290000000000001,19.7614,5.00339,28.455990000000003,-17.91405
2022-02-26 21:13:00,0.25,19.7593,5.00324,28.45622,-17.91401
2022-02-26 21:05:00,0.24,19.7444,5.0018,28.4581,-17.9137
2022-02-26 21:04:00,0.2799999999999989,19.747,5.00206,28.45818,-17.91369
2022-02-26 21:03:00,0.23,19.7484,5.0021900000000015,28.45841,-17.91362
2022-02-26 20:55:00,0.210000000000001,19.7359,5.000769999999998,28.46047,-17.91338
2022-02-26 20:54:00,0.24,19.7301,5.00018,28.46052,-17.91335
2022-02-26 20:53:00,0.23,19.7406,5.001,28.46075,-17.91333
2022-02-26 20:45:00,0.27,19.7451,5.00162,28.462740000000004,-17.91293
2022-02-26 20:44:00,0.2799999999999989,19.7282,5.00002,28.4628,-17.91291
2022-02-26 20:43:00,0.26,19.748,5.00217,28.46303,-17.912879999999994
2022-02-26 20:35:00,0.220000000000001,19.7552,5.00295,28.46466,-17.91245
2022-02-26 20:34:00,0.2799999999999989,19.7519,5.00266,28.46471,-17.91245
2022-02-26 20:33:00,0.23,19.7398,5.00146,28.46486,-17.91239
2022-02-26 20:25:00,0.26,19.7369,5.00082,28.4665,-17.91209
2022-02-26 20:24:00,0.26,19.7482,5.00225,28.46657,-17.91208
2022-02-26 20:23:00,0.26,19.7172,4.99918,28.46683,-17.9121
2022-02-26 20:15:00,0.2799999999999989,19.7474,5.002280000000002,28.46873,-17.91205
2022-02-26 20:14:00,0.24,19.7476,5.00226,28.46879,-17.912029999999994
2022-02-26 20:13:00,0.25,19.735,5.001119999999999,28.46901,-17.91199
2022-02-26 20:05:00,0.23,19.7562,5.00326,28.47089,-17.911820000000006
2022-02-26 20:04:00,0.25,19.7598,5.00367,28.47097,-17.9118
2022-02-26 20:03:00,0.25,19.7362,5.00105,28.47116,-17.91178
2022-02-26 19:55:00,0.27,19.7893,5.00631,28.47312,-17.911260000000006
2022-02-26 19:54:00,0.25,19.7737,5.00469,28.47321,-17.91122
2022-02-26 19:53:00,0.25,19.729,4.999969999999999,28.47339,-17.91115
2022-02-26 19:45:00,0.210000000000001,19.7342,5.0004,28.47578,-17.91082
2022-02-26 19:44:00,0.24,19.7451,5.00138,28.47578,-17.91082
2022-02-26 19:43:00,0.200000000000001,19.7512,5.00186,28.47604,-17.91081
2022-02-26 19:35:00,0.27,19.7607,5.00293,28.4784,-17.910420000000006
2022-02-26 19:34:00,0.27,19.7472,5.00171,28.4784,-17.910420000000006
2022-02-26 19:33:00,0.24,19.7677,5.00367,28.47866,-17.91038
2022-02-26 19:25:00,0.26,19.7838,5.00548,28.48091,-17.90982
2022-02-26 19:24:00,0.23,19.768,5.00385,28.481,-17.90981
2022-02-26 19:23:00,0.23,19.7891,5.00606,28.48126,-17.909760000000006
2022-02-26 19:15:00,0.290000000000001,19.8242,5.0101900000000015,28.48324,-17.9094
2022-02-26 19:14:00,0.2799999999999989,19.8358,5.01128,28.483290000000004,-17.90939
2022-02-26 19:13:00,0.23,19.8193,5.00986,28.4835,-17.90934
2022-02-26 19:05:00,0.220000000000001,19.8431,5.01259,28.48529000000001,-17.9089
2022-02-26 19:04:00,0.24,19.8662,5.014869999999998,28.48539,-17.90889
2022-02-26 19:03:00,0.24,19.8492,5.01322,28.48561,-17.90885
2022-02-26 18:55:00,0.210000000000001,19.8659,5.01489,28.48754000000001,-17.90842
2022-02-26 18:54:00,0.24,19.8623,5.0145300000000015,28.48762,-17.90839
2022-02-26 18:45:00,0.23,19.8634,5.01461,28.48985,-17.90767
2022-02-26 18:44:00,0.25,19.8621,5.01454,28.48985,-17.90767
2022-02-26 18:43:00,0.200000000000001,19.8535,5.01363,28.49008,-17.9076
2022-02-26 18:35:00,0.220000000000001,19.8386,5.01199,28.49197,-17.90693
2022-02-26 18:34:00,0.24,19.8551,5.0136,28.4921,-17.90689
2022-02-26 18:33:00,0.2799999999999989,19.8484,5.01288,28.49223,-17.90686
2022-02-26 18:25:00,0.220000000000001,19.8439,5.01245,28.494290000000003,-17.9064
2022-02-26 18:24:00,0.210000000000001,19.8436,5.01233,28.49435,-17.90638
2022-02-26 18:23:00,0.200000000000001,19.8446,5.01239,28.49459,-17.90636
2022-02-26 18:15:00,0.25,19.8507,5.0132400000000015,28.49681,-17.907610000000005
2022-02-26 18:14:00,0.24,19.8502,5.01307,28.49681,-17.907610000000005
2022-02-26 18:13:00,0.24,19.8496,5.01318,28.49696,-17.90785
2022-02-26 18:05:00,0.25,19.8536,5.01317,28.49812,-17.910629999999994
2022-02-26 18:04:00,0.220000000000001,19.8565,5.01392,28.49812,-17.910629999999994
2022-02-26 18:03:00,0.220000000000001,19.8551,5.01387,28.49825,-17.91088
2022-02-26 17:55:00,0.24,19.8466,5.01281,28.49957,-17.913629999999994
2022-02-26 17:54:00,0.24,19.8718,5.01552,28.49957,-17.913629999999994
2022-02-26 17:53:00,0.19,19.8593,5.01416,28.49972,-17.91386
2022-02-26 17:45:00,0.220000000000001,19.8645,5.01471,28.50115,-17.91626
2022-02-26 17:44:00,0.290000000000001,19.869,5.01526,28.50115,-17.91626
2022-02-26 17:43:00,0.220000000000001,19.8884,5.01737,28.50131,-17.9165
2022-02-26 17:35:00,0.220000000000001,19.875,5.01589,28.50245,-17.91866
2022-02-26 17:34:00,0.23,19.8716,5.015630000000002,28.50249,-17.91874
2022-02-26 17:33:00,0.23,19.8786,5.01627,28.50261,-17.91895
2022-02-26 17:25:00,0.2799999999999989,19.8843,5.01703,28.50368,-17.92117
2022-02-26 17:24:00,0.25,19.891,5.01768,28.5037,-17.92125
2022-02-26 17:23:00,0.26,19.8938,5.018,28.50386,-17.92142
2022-02-26 17:15:00,0.23,19.9125,5.02016,28.50463,-17.92296
2022-02-26 17:14:00,0.23,19.9046,5.01935,28.50467,-17.923029999999994
2022-02-26 17:05:00,0.220000000000001,20.0221,5.03256,28.50563,-17.92464
2022-02-26 17:04:00,0.210000000000001,20.0209,5.03246,28.50566,-17.924670000000006
2022-02-26 16:55:00,0.220000000000001,20.0193,5.03245,28.50657,-17.92642
2022-02-26 16:54:00,0.23,19.9864,5.02883,28.50659000000001,-17.92645
2022-02-26 16:45:00,0.24,19.9725,5.0271,28.50749,-17.92805
2022-02-26 16:44:00,0.27,19.9689,5.02665,28.50749,-17.92805
2022-02-26 16:43:00,0.220000000000001,19.9802,5.02801,28.50762000000001,-17.92826
2022-02-26 16:35:00,0.220000000000001,19.9758,5.02741,28.50802,-17.92991
2022-02-26 16:34:00,0.220000000000001,19.9695,5.02671,28.50802,-17.92997
2022-02-26 16:33:00,0.24,19.9769,5.02766,28.50806,-17.93011
2022-02-26 16:25:00,0.27,19.9815,5.0282300000000015,28.50849,-17.9319
2022-02-26 16:24:00,0.25,19.9831,5.02856,28.50851,-17.93195
2022-02-26 16:23:00,0.220000000000001,19.9871,5.02894,28.50856,-17.93209
2022-02-26 16:15:00,0.26,19.9732,5.0272,28.50928,-17.93299
2022-02-26 16:14:00,0.25,19.9726,5.0271,28.50932,-17.93298
2022-02-26 16:13:00,0.23,19.9634,5.02602,28.5094,-17.93297
2022-02-26 16:05:00,0.210000000000001,19.9704,5.02689,28.51031,-17.93196
2022-02-26 16:04:00,0.210000000000001,19.9805,5.0279,28.51033,-17.931910000000006
2022-02-26 16:03:00,0.210000000000001,20.0243,5.03152,28.51044000000001,-17.9317
2022-02-26 15:55:00,0.24,20.0134,5.031619999999998,28.511,-17.93017
2022-02-26 15:54:00,0.23,19.9984,5.02985,28.51107,-17.930120000000006
2022-02-26 15:45:00,0.23,19.9916,5.02918,28.51205,-17.92923
2022-02-26 15:44:00,0.26,20.0045,5.03064,28.5121,-17.92923
2022-02-26 15:35:00,0.24,20.0014,5.0300400000000005,28.51331,-17.92863
2022-02-26 15:34:00,0.23,20.0089,5.03084,28.51335,-17.9286
2022-02-26 15:33:00,0.220000000000001,19.9915,5.02893,28.51351,-17.92856
2022-02-26 15:25:00,0.210000000000001,19.9524,5.02456,28.51447000000001,-17.92801
2022-02-26 15:24:00,0.220000000000001,19.9366,5.02284,28.51452,-17.927989999999994
2022-02-26 15:15:00,0.26,19.9604,5.02517,28.51586,-17.92744
2022-02-26 15:14:00,0.24,19.9717,5.02641,28.51595,-17.927429999999994
2022-02-26 15:05:00,0.24,19.8755,5.01572,28.51746,-17.92659
2022-02-26 15:04:00,0.26,19.8557,5.01326,28.51752,-17.926579999999994
2022-02-26 14:55:00,0.220000000000001,19.8741,5.01527,28.51936,-17.9255
2022-02-26 14:54:00,0.210000000000001,19.8798,5.016,28.51936,-17.9255
2022-02-26 14:45:00,0.25,19.8984,5.0179800000000006,28.5213,-17.92478
2022-02-26 14:44:00,0.23,19.9085,5.01918,28.52137,-17.92475
2022-02-26 14:35:00,0.220000000000001,19.8952,5.01791,28.52317,-17.924139999999994
2022-02-26 14:34:00,0.25,19.898,5.01818,28.52323,-17.924120000000006
2022-02-26 14:25:00,0.27,19.9368,5.02246,28.52503,-17.923289999999994
2022-02-26 14:24:00,0.24,19.9393,5.02273,28.52507,-17.92328
2022-02-26 14:15:00,0.26,19.9595,5.02496,28.52667000000001,-17.92255
2022-02-26 14:14:00,0.24,19.9344,5.02199,28.52668,-17.92251
2022-02-26 14:05:00,0.210000000000001,19.957,5.0246900000000005,28.5282,-17.921870000000006
2022-02-26 14:04:00,0.200000000000001,20.0112,5.03051,28.52825,-17.92184
2022-02-26 13:55:00,0.220000000000001,19.9597,5.02494,28.52965,-17.92115
2022-02-26 13:54:00,0.220000000000001,19.966,5.02571,28.52969,-17.921110000000006
2022-02-26 13:45:00,0.24,19.9693,5.02613,28.53137000000001,-17.92051
2022-02-26 13:44:00,0.24,19.9574,5.02481,28.53143,-17.9205
2022-02-26 13:35:00,0.23,19.9541,5.02455,28.533040000000003,-17.919729999999994
2022-02-26 13:34:00,0.23,19.9738,5.02686,28.5331,-17.91972
2022-02-26 13:25:00,0.24,20.0415,5.03431,28.53469,-17.91866
2022-02-26 13:24:00,0.24,20.0457,5.03475,28.53473,-17.91864
2022-02-26 13:15:00,0.27,20.0144,5.03095,28.53636,-17.91754
2022-02-26 13:14:00,0.2799999999999989,20.0375,5.03368,28.53635,-17.91751
2022-02-26 13:05:00,0.24,20.1096,5.04209,28.538090000000004,-17.91638
2022-02-26 13:04:00,0.27,20.0696,5.03784,28.53815,-17.916339999999995
2022-02-26 12:55:00,0.290000000000001,20.0433,5.03501,28.53991,-17.915429999999994
2022-02-26 12:54:00,0.25,20.0522,5.03585,28.53998,-17.91544
2022-02-26 12:45:00,0.26,20.045,5.0351300000000005,28.54181,-17.916079999999994
2022-02-26 12:44:00,0.310000000000001,20.0179,5.032030000000002,28.54187,-17.91616
2022-02-26 12:35:00,0.26,19.9573,5.02554,28.54262,-17.91875
2022-02-26 12:34:00,0.23,19.9889,5.02879,28.54261,-17.918860000000006
2022-02-26 12:25:00,0.26,19.9199,5.02142,28.542240000000003,-17.92163
2022-02-26 12:24:00,0.24,19.9259,5.02225,28.542240000000003,-17.921689999999995
2022-02-26 12:15:00,0.26,19.8934,5.01857,28.5421,-17.92452
2022-02-26 12:14:00,0.25,19.8869,5.0178400000000005,28.54208,-17.92459
2022-02-26 12:05:00,0.26,19.8748,5.01675,28.54182,-17.92735
2022-02-26 12:04:00,0.25,19.855,5.01454,28.54179,-17.92756
2022-02-26 11:55:00,0.27,19.8355,5.01235,28.54156,-17.93013
2022-02-26 11:54:00,0.27,19.8431,5.01312,28.54157,-17.93025
2022-02-26 11:45:00,0.23,19.8316,5.01187,28.54142,-17.933020000000006
2022-02-26 11:44:00,0.27,19.8322,5.01196,28.54142,-17.93313
2022-02-26 11:35:00,0.290000000000001,19.8198,5.01049,28.54116,-17.9359
2022-02-26 11:34:00,0.26,19.8198,5.01053,28.54115,-17.936020000000006
2022-02-26 11:25:00,0.26,19.8123,5.00937,28.54077,-17.93884
2022-02-26 11:24:00,0.25,19.8133,5.00948,28.54077,-17.93894
2022-02-26 11:15:00,0.27,19.8003,5.008380000000002,28.54053,-17.941670000000006
2022-02-26 11:14:00,0.2799999999999989,19.8004,5.008369999999998,28.54052,-17.94184
2022-02-26 11:05:00,0.2799999999999989,19.7919,5.00738,28.54003,-17.94472
2022-02-26 11:04:00,0.23,19.7939,5.00717,28.54002,-17.94481
2022-02-26 10:55:00,0.27,19.7868,5.0068800000000016,28.53961,-17.947589999999995
2022-02-26 10:54:00,0.24,19.7838,5.00661,28.53961,-17.94766
2022-02-26 10:45:00,0.23,19.7817,5.00617,28.53947,-17.950329999999994
2022-02-26 10:44:00,0.25,19.7832,5.00623,28.5395,-17.9504
2022-02-26 10:35:00,0.32,19.78,5.00612,28.54051,-17.952070000000006
2022-02-26 10:34:00,0.26,19.7798,5.00597,28.54056,-17.95208
2022-02-26 10:25:00,0.24,19.7671,5.00487,28.54189,-17.95281
2022-02-26 10:24:00,0.24,19.7672,5.00488,28.54196,-17.95283
2022-02-26 10:15:00,0.210000000000001,19.7738,5.00536,28.54359,-17.95226
2022-02-26 10:14:00,0.23,19.7773,5.005719999999998,28.543640000000003,-17.95222
2022-02-26 10:05:00,0.25,19.7724,5.00521,28.5455,-17.951520000000006
2022-02-26 10:04:00,0.220000000000001,19.7662,5.0046800000000005,28.54556,-17.95151
2022-02-26 09:55:00,0.210000000000001,19.7693,5.00512,28.54736,-17.950570000000006
2022-02-26 09:54:00,0.23,19.7638,5.00465,28.54743,-17.95055
2022-02-26 09:45:00,0.24,19.7836,5.00651,28.5493,-17.94933
2022-02-26 09:44:00,0.23,19.7722,5.00546,28.54936,-17.9493
2022-02-26 09:35:00,0.26,19.7725,5.00523,28.55131,-17.94856
2022-02-26 09:34:00,0.27,19.7733,5.0054300000000005,28.55139,-17.948520000000006
2022-02-26 09:25:00,0.26,19.792,5.00744,28.553490000000004,-17.94738
2022-02-26 09:24:00,0.25,19.7861,5.00695,28.55361,-17.94736
2022-02-26 09:15:00,0.27,19.7927,5.0077,28.55572,-17.94624
2022-02-26 09:14:00,0.23,19.7824,5.00664,28.5558,-17.94622
2022-02-26 09:05:00,0.25,19.7969,5.00809,28.55807,-17.94515
2022-02-26 09:04:00,0.310000000000001,19.8021,5.00853,28.55815,-17.94511
2022-02-26 08:55:00,0.200000000000001,19.8007,5.00847,28.560440000000003,-17.94408
2022-02-26 08:54:00,0.210000000000001,19.7976,5.00817,28.56055,-17.944029999999994
2022-02-26 08:45:00,0.220000000000001,19.7866,5.006,28.5628,-17.942870000000006
2022-02-26 08:44:00,0.23,19.7852,5.0059,28.56285,-17.942829999999994
2022-02-26 08:35:00,0.210000000000001,19.7749,5.00491,28.56508,-17.94151
2022-02-26 08:34:00,0.25,19.7688,5.00426,28.5652,-17.94138
2022-02-26 08:25:00,0.220000000000001,19.7871,5.00637,28.56742,-17.9398
2022-02-26 08:24:00,0.220000000000001,19.7937,5.00707,28.5675,-17.93976
2022-02-26 08:15:00,0.220000000000001,19.8042,5.0083400000000005,28.5701,-17.938589999999994
2022-02-26 08:14:00,0.23,19.8068,5.00875,28.5702,-17.938579999999995
2022-02-26 08:05:00,0.200000000000001,19.8204,5.01022,28.572440000000004,-17.93892
2022-02-26 08:04:00,0.23,19.8135,5.00959,28.57248,-17.93896
2022-02-26 07:55:00,0.210000000000001,19.8206,5.0102400000000005,28.57389,-17.94122
2022-02-26 07:54:00,0.25,19.8135,5.00903,28.57393,-17.94134
2022-02-26 07:45:00,0.25,19.8078,5.00884,28.57457,-17.94416
2022-02-26 07:44:00,0.23,19.7874,5.00683,28.5746,-17.94428
2022-02-26 07:35:00,0.2799999999999989,19.7901,5.00702,28.57516,-17.947010000000006
2022-02-26 07:34:00,0.24,19.7924,5.00715,28.57518,-17.94709
2022-02-26 07:25:00,0.19,19.8022,5.0080800000000005,28.57579,-17.94969
2022-02-26 07:24:00,0.200000000000001,19.8036,5.00805,28.57577,-17.94979
2022-02-26 07:15:00,0.24,19.7901,5.006469999999998,28.57648,-17.95222
2022-02-26 07:14:00,0.19,19.7807,5.0057,28.57647,-17.952289999999994
2022-02-26 07:05:00,0.210000000000001,19.7956,5.00705,28.57718,-17.95479
2022-02-26 07:04:00,0.24,19.7892,5.00649,28.57721,-17.95488
2022-02-26 06:55:00,0.210000000000001,19.7834,5.0053800000000015,28.5778,-17.95738
2022-02-26 06:54:00,0.24,19.7732,5.00465,28.57783,-17.95745
2022-02-26 06:45:00,0.2799999999999989,19.7651,5.00381,28.5784,-17.95976
2022-02-26 06:44:00,0.220000000000001,19.7828,5.00561,28.57842,-17.95984
2022-02-26 06:35:00,0.19,19.7778,5.00512,28.57891,-17.96201
2022-02-26 06:34:00,0.220000000000001,19.7866,5.00584,28.57891,-17.96206
2022-02-26 06:25:00,0.26,19.775,5.0046800000000005,28.57945,-17.96418
2022-02-26 06:24:00,0.23,19.7807,5.00526,28.57938,-17.96425
2022-02-26 06:15:00,0.210000000000001,19.7713,5.00426,28.57977,-17.96649
2022-02-26 06:14:00,0.25,19.7808,5.00513,28.57977,-17.96655
2022-02-26 06:05:00,0.19,19.7589,5.00261,28.57993,-17.969260000000006
2022-02-26 06:04:00,0.24,19.7565,5.0022400000000005,28.57992,-17.96937
2022-02-26 05:55:00,0.25,19.6979,4.99401,28.58068,-17.97205
2022-02-26 05:54:00,0.220000000000001,19.7036,4.99445,28.58074,-17.97211
2022-02-26 05:45:00,0.220000000000001,19.7191,4.996,28.58293,-17.973129999999994
2022-02-26 05:44:00,0.210000000000001,19.7204,4.99597,28.58301,-17.973110000000005
2022-02-26 05:35:00,0.300000000000001,19.7245,4.99654,28.58542000000001,-17.97182
2022-02-26 05:34:00,0.220000000000001,19.7311,4.99716,28.58545,-17.97175
2022-02-26 05:25:00,0.200000000000001,19.7483,4.99918,28.5874,-17.970229999999994
2022-02-26 05:24:00,0.220000000000001,19.744,4.9988,28.58745,-17.97017
2022-02-26 05:15:00,0.200000000000001,19.7357,4.99789,28.58945,-17.968529999999994
2022-02-26 05:14:00,0.18,19.7312,4.99737,28.58953,-17.968510000000006
2022-02-26 05:05:00,0.26,19.757,5.00019,28.59136,-17.967129999999994
2022-02-26 05:04:00,0.23,19.7308,4.99754,28.5914,-17.9671
2022-02-26 04:55:00,0.24,19.7523,4.99972,28.59295,-17.9659
2022-02-26 04:54:00,0.220000000000001,19.7452,4.99905,28.593000000000004,-17.96584
2022-02-26 04:45:00,0.24,19.7678,5.00174,28.59451,-17.964660000000006
2022-02-26 04:44:00,0.19,19.7707,5.00205,28.59458,-17.96463
2022-02-26 04:35:00,0.25,19.8023,5.00695,28.59598,-17.96344
2022-02-26 04:34:00,0.24,19.8137,5.0081,28.59604,-17.963379999999994
2022-02-26 04:25:00,0.25,19.7812,5.00446,28.5975,-17.962220000000006
2022-02-26 04:24:00,0.27,19.7734,5.00367,28.59758,-17.96217
2022-02-26 04:15:00,0.25,19.8003,5.0062,28.59917,-17.96084
