TimeStamp,Oxygen,Salinity (PSU),DO,Latitude(deg),Longitude(deg)
2022-03-02 21:24:00,3823.7,36.934,109.6961396585802,28.59176,-18.01772
2022-03-02 21:23:00,3822.3,36.9368,110.04375212899873,28.59176,-18.01765
2022-03-02 21:14:00,3884.9,36.9339,111.15337925220463,28.59174,-18.01667
2022-03-02 21:13:00,3896.5,36.9345,111.86032202260759,28.59173,-18.01662
2022-03-02 21:04:00,3774.4,36.9335,108.36162468192835,28.59175,-18.01569
2022-03-02 21:03:00,3766.9,36.9353,108.94399157008337,28.59173,-18.01564
2022-03-02 20:54:00,3900.4,36.9341,112.36333604779864,28.59171,-18.01488
2022-03-02 20:53:00,3899.1,36.9345,111.72825391085573,28.59171,-18.01485
2022-03-02 20:44:00,3892.2,36.9367,110.54169506319731,28.59172,-18.01405
2022-03-02 20:43:00,3880.9,36.9361,110.63738503982822,28.59175,-18.01398
2022-03-02 20:34:00,3787.4,36.9343,108.51580748810728,28.59196,-18.01326
2022-03-02 20:33:00,3796.9,36.9383,109.55061673738099,28.59197,-18.01323
2022-03-02 20:24:00,3899.4,36.9386,111.34635997987473,28.59223,-18.012439999999994
2022-03-02 20:23:00,3895.9,36.9396,111.44735195735744,28.59227000000001,-18.01241
2022-03-02 20:14:00,3909.9,36.9409,112.02092316809015,28.59247,-18.011689999999994
2022-03-02 20:13:00,3896.9,36.9381,111.48152712026338,28.59248,-18.01164
2022-03-02 20:04:00,3922.4,36.9402,112.37253556727362,28.59265,-18.01095
2022-03-02 20:03:00,3896.5,36.9394,111.47508580253066,28.59268,-18.01091
2022-03-02 19:54:00,3905.3,36.9382,111.52007637111717,28.59278,-18.01013
2022-03-02 19:53:00,3899.3,36.9382,111.55383490115926,28.5928,-18.01011
2022-03-02 19:44:00,3886.8,36.9364,111.2147696780412,28.59282,-18.009320000000006
2022-03-02 19:43:00,3887.3,36.9367,110.82515967565048,28.59281,-18.00924
2022-03-02 19:34:00,3933.1,36.936,112.26644086722982,28.59273,-18.00832
2022-03-02 19:33:00,3952.5,36.9367,113.38947373035491,28.59272,-18.00829
2022-03-02 19:24:00,3907.9,36.9368,111.98283413523643,28.5925,-18.00751
2022-03-02 19:23:00,3899.5,36.9354,112.162395269151,28.5925,-18.007479999999994
2022-03-02 19:14:00,3914.0,36.9383,111.95094004374864,28.59221,-18.00681
2022-03-02 19:13:00,3903.5,36.9376,112.2660478982067,28.59219,-18.00675
2022-03-02 19:04:00,3914.6,36.9394,112.1791785186928,28.59183,-18.006
2022-03-02 19:03:00,3906.3,36.939,112.157252303744,28.5918,-18.00592
2022-03-02 18:54:00,3929.3,36.9379,112.57813020075861,28.591590000000004,-18.00519
2022-03-02 18:53:00,3887.1,36.9384,111.23555373919825,28.591590000000004,-18.0051
2022-03-02 18:44:00,3900.7,36.9359,111.78409380442335,28.59137,-18.0042
2022-03-02 18:43:00,3903.0,36.9367,111.24699118268819,28.59135,-18.00412
2022-03-02 18:34:00,3903.7,36.9377,111.85985532194479,28.59117,-18.00335
2022-03-02 18:33:00,3898.0,36.9366,111.51232217161301,28.59116,-18.00327
2022-03-02 18:24:00,3925.9,36.9401,112.47612699604767,28.59101,-18.00225
2022-03-02 18:23:00,3910.8,36.9401,112.67263412265804,28.591,-18.00219
2022-03-02 18:14:00,3914.0,36.9411,112.37363262768028,28.59085,-18.0012
2022-03-02 18:13:00,3918.6,36.9405,111.4978911162139,28.59085,-18.00114
2022-03-02 18:04:00,3931.5,36.9428,112.84108630050783,28.59082,-18.00037
2022-03-02 18:03:00,3917.4,36.9428,112.25963317649992,28.59081,-18.00031
2022-03-02 17:54:00,3914.6,36.94300000000001,111.18216866805616,28.5906,-17.9996
2022-03-02 17:53:00,3908.1,36.9426,111.80808936268701,28.59058,-17.99956
2022-03-02 17:44:00,3918.2,36.9437,111.26047247562643,28.59045,-17.99886
2022-03-02 17:43:00,3900.9,36.9436,111.79356717804437,28.59044,-17.998839999999994
2022-03-02 17:34:00,3907.9,36.945,111.98756174204901,28.59015,-17.99819
2022-03-02 17:33:00,3902.9,36.9446,112.25819720677988,28.59013,-17.9981
2022-03-02 17:24:00,3930.2,36.9448,112.60091357276804,28.58988,-17.99735
2022-03-02 17:23:00,3879.5,36.9442,111.62826335752837,28.58988,-17.99726
2022-03-02 17:14:00,3948.5,36.9453,113.0957617474618,28.58976,-17.99643
2022-03-02 17:13:00,3933.9,36.9451,113.10980934669281,28.58973,-17.99635
2022-03-02 17:04:00,3941.0,36.9441,113.08847077144118,28.58962,-17.99555
2022-03-02 17:03:00,3935.4,36.9442,111.93871307573583,28.58961,-17.99549
2022-03-02 16:54:00,3961.5,36.941,112.66494861100132,28.58942,-17.9945
2022-03-02 16:53:00,3948.2,36.9405,113.09529667484199,28.58942,-17.99444
2022-03-02 16:44:00,3959.1,36.9418,113.58136022998337,28.589440000000003,-17.993579999999994
2022-03-02 16:43:00,3955.9,36.9414,112.89959199664877,28.58945,-17.99353
2022-03-02 16:34:00,3901.9,36.9406,111.63814983763123,28.58953,-17.9929
2022-03-02 16:33:00,3897.7,36.9422,111.12225994854663,28.58953,-17.99289
2022-03-02 16:24:00,3871.8,36.9413,111.0208681337636,28.58937,-17.99229
2022-03-02 16:23:00,3909.1,36.9407,112.2291748753218,28.58933,-17.9922
2022-03-02 16:14:00,3864.5,36.9413,111.43781932959588,28.58913,-17.99184
2022-03-02 16:13:00,3896.1,36.9409,111.49363449328524,28.58913,-17.99184
2022-03-02 16:04:00,3917.1,36.9417,112.06788377654523,28.58894,-17.99138
2022-03-02 16:03:00,3934.8,36.9427,112.94225389784721,28.58894,-17.99134
2022-03-02 15:54:00,3905.4,36.9421,111.53290783199657,28.58873,-17.99079
2022-03-02 15:53:00,3931.4,36.9425,113.05405260939298,28.58871,-17.990779999999994
2022-03-02 15:44:00,3926.0,36.9429,112.09948782662975,28.58862,-17.99023
2022-03-02 15:43:00,3890.7,36.9418,110.55117912575997,28.58862,-17.99019
2022-03-02 15:34:00,3972.2,36.9442,114.3733408920155,28.58844,-17.9898
2022-03-02 15:33:00,3954.1,36.9437,112.87827738004046,28.58841,-17.98979
2022-03-02 15:24:00,3938.8,36.9451,112.67401357221937,28.58827,-17.98944
2022-03-02 15:23:00,3922.9,36.9445,111.6299857239102,28.58826,-17.98943
2022-03-02 15:14:00,3952.9,36.9438,113.26142289896005,28.58848,-17.98929
2022-03-02 15:13:00,3955.9,36.9442,112.72479696523945,28.58848,-17.9893
2022-03-02 15:04:00,3950.6,36.9428,113.19282279473134,28.588390000000004,-17.98923
2022-03-02 15:03:00,3945.0,36.9447,112.64060825023348,28.58837,-17.98919
2022-03-02 14:54:00,3898.9,36.9458,112.22767925049128,28.58836,-17.98907
2022-03-02 14:53:00,3902.8,36.946,112.13537944805934,28.58837,-17.98907
2022-03-02 14:44:00,3943.5,36.9459,112.42280010033045,28.58867,-17.98915
2022-03-02 14:43:00,3952.0,36.9453,112.85308039571204,28.588690000000003,-17.989160000000005
2022-03-02 14:34:00,3926.5,36.9466,111.97350630061763,28.58867,-17.98891
2022-03-02 14:33:00,3934.7,36.9472,112.99979079300189,28.58868,-17.98884
2022-03-02 14:24:00,3891.5,36.9472,112.02847669391997,28.58861,-17.98846
2022-03-02 14:23:00,3895.8,36.9469,111.53402715759647,28.58861,-17.98842
2022-03-02 14:14:00,3787.5,36.9386,108.61736756969675,28.58856,-17.98781
2022-03-02 14:13:00,3764.8,36.9464,107.76102715241542,28.58855,-17.98777
2022-03-02 14:04:00,3907.3,36.9402,112.24283980045588,28.58836,-17.98719
2022-03-02 14:03:00,3884.1,36.9426,111.20148286855827,28.58838,-17.98716
2022-03-02 13:54:00,3861.4,36.9421,111.40413480577443,28.58837,-17.98636
2022-03-02 13:53:00,3868.1,36.9422,111.98255626348184,28.58838,-17.986279999999994
2022-03-02 13:44:00,3911.1,36.9455,112.54872029264726,28.58851,-17.98549
2022-03-02 13:43:00,3905.4,36.9416,111.1781546956277,28.58852000000001,-17.98545
2022-03-02 13:34:00,3881.8,36.9434,111.54154471560281,28.58853,-17.984720000000006
2022-03-02 13:33:00,3833.1,36.9421,109.01281115481794,28.58854,-17.98469
2022-03-02 13:24:00,3922.5,36.947,112.45679054575474,28.58856,-17.98405
2022-03-02 13:23:00,3939.7,36.9464,112.1093699152069,28.58856,-17.984
2022-03-02 13:14:00,3940.2,36.9471,113.32465351034045,28.588390000000004,-17.98358
2022-03-02 13:13:00,3939.2,36.947,113.49473335485965,28.58838,-17.98355
2022-03-02 13:04:00,3792.0,36.9613,108.43172604945174,28.58826,-17.98305
2022-03-02 13:03:00,3805.1,36.9283,109.08923576947763,28.58827,-17.98302
2022-03-02 12:54:00,3876.5,36.9448,111.55182372694398,28.58821,-17.982470000000006
2022-03-02 12:53:00,3877.3,36.9446,110.97645179355037,28.58821,-17.982429999999994
2022-03-02 12:44:00,3899.0,36.9424,111.34549566273985,28.58816,-17.98188
2022-03-02 12:43:00,3901.2,36.9421,111.41263340676628,28.58817,-17.98184
2022-03-02 12:34:00,3870.9,36.9431,110.9693896500727,28.58824000000001,-17.981270000000006
2022-03-02 12:33:00,3868.1,36.9429,111.4961242619935,28.58823,-17.98122
2022-03-02 12:24:00,3931.9,36.9408,112.40717815661817,28.58819,-17.980729999999994
2022-03-02 12:23:00,3935.9,36.9406,112.52020636611209,28.58818,-17.98067
2022-03-02 12:14:00,3906.0,36.9405,112.10592506760872,28.58788,-17.98016
2022-03-02 12:13:00,3920.5,36.9404,113.09692048007061,28.58789,-17.98012
2022-03-02 12:04:00,3924.6,36.94,113.00359149539796,28.58776,-17.9796
2022-03-02 12:03:00,3896.4,36.9391,112.24004132628028,28.58776,-17.979570000000006
2022-03-02 11:54:00,3866.2,36.937,111.61302897785419,28.58778,-17.9791
2022-03-02 11:53:00,3864.9,36.9378,110.38683272972403,28.58777000000001,-17.979029999999995
2022-03-02 11:44:00,3866.0,36.9333,111.01835272489596,28.58783,-17.9785
2022-03-02 11:43:00,3867.9,36.934,111.06419595949532,28.58782,-17.97845
2022-03-02 11:34:00,3884.7,36.931,111.32599139687528,28.58786,-17.97784
2022-03-02 11:33:00,3872.7,36.9306,111.20198690724764,28.58787,-17.9778
2022-03-02 11:24:00,3941.5,36.9299,113.44987965999366,28.587940000000003,-17.97721
2022-03-02 11:23:00,3944.7,36.9307,112.54864144785505,28.58793,-17.97716
2022-03-02 11:14:00,3907.9,36.931,111.3481839292735,28.58793,-17.97641
2022-03-02 11:13:00,3935.8,36.9314,113.28800855280875,28.587940000000003,-17.97635
2022-03-02 11:04:00,3869.8,36.9323,111.89062193520576,28.58783,-17.975379999999994
2022-03-02 11:03:00,3912.7,36.9323,112.0624527809912,28.58782,-17.97533
2022-03-02 10:54:00,3860.3,36.9322,111.0345025368486,28.58782,-17.974510000000006
2022-03-02 10:53:00,3868.4,36.9321,111.4501039567585,28.58782,-17.974439999999994
2022-03-02 10:44:00,3861.8,36.9336,110.2788658908528,28.5879,-17.97341
2022-03-02 10:43:00,3871.4,36.9346,111.32708680795784,28.58791,-17.97331
2022-03-02 10:34:00,3917.5,36.9356,112.17739430415104,28.58787,-17.97212
2022-03-02 10:33:00,3933.7,36.935,112.61651663733586,28.58788,-17.97203
2022-03-02 10:24:00,3893.0,36.9356,111.51153561239565,28.58777000000001,-17.97094
2022-03-02 10:23:00,3903.0,36.9358,111.78071293501158,28.58775,-17.97089
2022-03-02 10:14:00,3909.6,36.9471,112.32388536521677,28.58768,-17.9695
2022-03-02 10:13:00,3910.0,36.9471,111.54566365469553,28.58768,-17.9694
2022-03-02 10:04:00,3878.6,36.9463,111.28934100512365,28.5877,-17.96808
2022-03-02 10:03:00,3857.6,36.9471,109.92927173298038,28.58767000000001,-17.968
2022-03-02 09:54:00,3871.4,36.9464,110.89528896267028,28.58749000000001,-17.96677
2022-03-02 09:53:00,3860.2,36.9484,110.78317460051315,28.58747,-17.96663
2022-03-02 09:44:00,3890.5,36.9465,111.41448006977659,28.58741,-17.96517
2022-03-02 09:43:00,3885.6,36.9468,111.08342992627239,28.58741,-17.96504
2022-03-02 09:34:00,3738.8,36.9465,106.71256710687074,28.58733,-17.96343
2022-03-02 09:33:00,3711.2,36.9451,105.77391038245668,28.58732,-17.96334
2022-03-02 09:24:00,3714.1,36.9441,106.64350137503419,28.58722,-17.96181
2022-03-02 09:23:00,3706.8,36.9438,105.26241131543047,28.58723,-17.9617
2022-03-02 09:14:00,3722.1,36.9476,106.65218687200253,28.58708,-17.96019
2022-03-02 09:13:00,3713.6,36.9458,106.62841117846686,28.58706,-17.960079999999994
2022-03-02 09:04:00,3658.9,36.9468,104.94515054283458,28.58697,-17.9585
2022-03-02 09:03:00,3693.6,36.9456,105.49155585033128,28.58696,-17.9584
2022-03-02 08:54:00,3725.3,36.9456,106.74338412584991,28.586890000000004,-17.95693
2022-03-02 08:53:00,3723.2,36.9476,106.2871947651701,28.586890000000004,-17.95681
2022-03-02 08:44:00,3605.7,36.9475,103.50813339806484,28.58691,-17.95534
2022-03-02 08:43:00,3610.7,36.9475,104.03820655145816,28.58691,-17.95522
2022-03-02 08:34:00,3615.3,36.9475,103.37069153258001,28.58688,-17.9539
2022-03-02 08:33:00,3563.9,36.9466,101.98425807441008,28.58687,-17.95383
2022-03-02 08:24:00,3617.4,36.9479,103.42492899596458,28.5867,-17.9525
2022-03-02 08:23:00,3607.8,36.9484,104.34405029639174,28.58668,-17.95243
2022-03-02 08:14:00,3683.6,36.9458,105.02264489697342,28.58659,-17.95139
2022-03-02 08:13:00,3690.4,36.9462,105.0110818636937,28.5866,-17.95131
2022-03-02 08:04:00,3617.9,36.9453,103.63850454416666,28.58649,-17.95018
2022-03-02 08:03:00,3649.8,36.9464,104.6926599556114,28.58649,-17.950110000000006
2022-03-02 07:54:00,3596.0,36.9442,102.85338237341718,28.58631,-17.94905
2022-03-02 07:53:00,3602.6,36.9463,103.41527751349935,28.58631,-17.948970000000006
2022-03-02 07:44:00,3586.0,36.9451,102.77237233430958,28.5862,-17.94768
2022-03-02 07:43:00,3529.9,36.9453,101.84641681673176,28.5862,-17.94764
2022-03-02 07:34:00,3725.8,36.9461,106.75186277106381,28.58618,-17.9462
2022-03-02 07:33:00,3802.8,36.9465,109.42751255397671,28.58618,-17.94611
2022-03-02 07:24:00,3718.2,36.9473,106.74250809657812,28.58643,-17.94482
2022-03-02 07:23:00,3716.7,36.9462,105.91694973688227,28.58645,-17.94475
2022-03-02 07:14:00,3705.8,36.9478,106.79958862432946,28.58703,-17.94356
2022-03-02 07:13:00,3662.7,36.9498,105.23328928082427,28.58706,-17.94346
2022-03-02 07:04:00,3685.5,36.949,105.68178527998055,28.58733,-17.9421
2022-03-02 07:03:00,3689.9,36.9483,105.99725431581969,28.58733,-17.94194
2022-03-02 06:54:00,3702.1,36.9453,105.5347515106441,28.58717,-17.93995
2022-03-02 06:53:00,3680.4,36.9515,104.94264311252587,28.58713,-17.93981
2022-03-02 06:44:00,3651.7,36.949,104.35981286118701,28.58603,-17.9387
2022-03-02 06:43:00,3625.1,36.9469,103.25185009220259,28.58592,-17.938670000000005
2022-03-02 06:34:00,3700.7,36.9451,107.06135589918556,28.5847,-17.938589999999994
2022-03-02 06:33:00,3667.0,36.9448,105.36591560962302,28.58461,-17.93863
2022-03-02 06:24:00,3694.6,36.9476,105.51558954281197,28.58335,-17.93925
2022-03-02 06:23:00,3727.1,36.9499,106.78090453048588,28.58327,-17.93926
2022-03-02 06:14:00,3752.5,36.949,107.4724755184173,28.58186,-17.93965
2022-03-02 06:13:00,3766.2,36.9496,107.4463276972308,28.58176,-17.93968
2022-03-02 06:04:00,3786.1,36.9488,108.57808472086782,28.58039,-17.94027
2022-03-02 06:03:00,3702.9,36.9495,105.93042052717901,28.58027,-17.9403
2022-03-02 05:54:00,3745.7,36.9497,107.48627154761203,28.57869,-17.94083
2022-03-02 05:53:00,3766.9,36.9485,106.8815865024967,28.57858,-17.94088
2022-03-02 05:44:00,3849.0,36.9486,109.49789628383755,28.57691,-17.941470000000006
2022-03-02 05:43:00,3893.2,36.9485,111.08803988022518,28.57679000000001,-17.94153
2022-03-02 05:34:00,3893.1,36.9481,110.49238309776688,28.57536,-17.94228
2022-03-02 05:33:00,3903.1,36.9472,111.16179223904379,28.57528,-17.942339999999994
2022-03-02 05:24:00,3905.0,36.9461,111.01872273466212,28.57379,-17.94304
2022-03-02 05:23:00,3918.5,36.9468,111.77640946625961,28.57371,-17.94306
2022-03-02 05:14:00,3933.3,36.9467,111.78545857022414,28.57231,-17.94364
2022-03-02 05:13:00,3919.4,36.9464,111.99964731437977,28.5722,-17.94369
2022-03-02 05:04:00,3925.1,36.9471,112.153082082518,28.57076,-17.9441
2022-03-02 05:03:00,3940.6,36.9464,112.37595352805147,28.57066,-17.94414
2022-03-02 04:54:00,3928.1,36.9474,112.03732899771569,28.56937000000001,-17.94456
2022-03-02 04:53:00,3939.1,36.9471,112.53200221427394,28.56928,-17.944589999999994
2022-03-02 04:44:00,3925.7,36.947,111.57622109600237,28.5679,-17.94505
2022-03-02 04:43:00,3913.9,36.9483,111.84251551995628,28.56781,-17.94509
2022-03-02 04:34:00,3919.4,36.9489,111.40233060358764,28.56655,-17.94556
2022-03-02 04:33:00,3918.0,36.9485,112.54741739461683,28.56647,-17.94559
2022-03-02 04:24:00,3910.2,36.9483,111.93970659470938,28.56531,-17.946170000000006
2022-03-02 04:23:00,3907.2,36.9476,111.86879253139041,28.5652,-17.9462
2022-03-02 04:14:00,3871.0,36.9469,110.49507557642998,28.56396,-17.94676
2022-03-02 04:13:00,3862.9,36.9465,110.66984096446215,28.56386,-17.94677
2022-03-02 04:04:00,3882.8,36.9458,110.61799376608977,28.56255,-17.94725
2022-03-02 04:03:00,3875.6,36.9468,110.61336649162581,28.56245,-17.94727
2022-03-02 03:54:00,3287.1,36.9472,95.0769175669496,28.56113,-17.94785
2022-03-02 03:53:00,3309.9,36.948,95.49415670672298,28.56107,-17.9479
2022-03-02 03:44:00,3288.5,36.946,95.51558535803605,28.559590000000004,-17.94849
2022-03-02 03:43:00,3288.9,36.9462,94.33857208478817,28.5595,-17.94848
2022-03-02 03:34:00,3487.0,36.9467,99.50247430746994,28.55808,-17.94895
2022-03-02 03:33:00,3577.0,36.9464,103.51569593885198,28.558000000000003,-17.94901
2022-03-02 03:24:00,3610.4,36.9457,103.24056371053733,28.55676,-17.94932
2022-03-02 03:23:00,3567.4,36.9455,102.86650819482752,28.55668,-17.94934
2022-03-02 03:14:00,3603.0,36.9455,103.62927368648417,28.55558,-17.94977
2022-03-02 03:13:00,3596.6,36.946,102.6696121061008,28.55551,-17.9498
2022-03-02 03:04:00,3650.2,36.9463,104.70999385770702,28.55435,-17.95039
2022-03-02 03:03:00,3586.0,36.9454,102.77909517443581,28.55427,-17.9504
2022-03-02 02:54:00,3636.5,36.9453,105.12859153201083,28.55307,-17.95099
2022-03-02 02:53:00,3633.1,36.9478,104.04158779050445,28.55299,-17.95102
2022-03-02 02:44:00,3615.1,36.944,103.76848801212647,28.55178,-17.95146
2022-03-02 02:43:00,3608.9,36.9454,103.79013176670982,28.55169,-17.9515
2022-03-02 02:34:00,3648.5,36.9439,104.47270235623205,28.55051,-17.95185
2022-03-02 02:33:00,3647.9,36.9442,105.04416369855078,28.55044,-17.95186
2022-03-02 02:24:00,3602.2,36.944,103.81354687916847,28.54915,-17.95231
2022-03-02 02:23:00,3642.9,36.9446,103.92007585366738,28.54908,-17.95235
2022-03-02 02:14:00,3625.2,36.944,103.4485137596362,28.54775,-17.95293
2022-03-02 02:13:00,3629.0,36.9438,103.54798891925573,28.54764,-17.95296
2022-03-02 02:04:00,3668.1,36.9441,106.18354298440076,28.54612,-17.95345
2022-03-02 02:03:00,3688.2,36.9435,105.35174157895162,28.546,-17.953470000000006
2022-03-02 01:54:00,3818.7,36.9443,109.27311239947707,28.5444,-17.95393
2022-03-02 01:53:00,3633.1,36.9434,104.2541890763709,28.54428,-17.953960000000006
2022-03-02 01:44:00,3831.8,36.9429,110.02898279400914,28.54282000000001,-17.95457
2022-03-02 01:43:00,3851.7,36.9427,109.78062837591185,28.54273,-17.954620000000006
2022-03-02 01:34:00,3830.9,36.9426,109.80800497323959,28.54133,-17.95523
2022-03-02 01:33:00,3830.7,36.9419,109.60787201954963,28.54122000000001,-17.955270000000006
2022-03-02 01:24:00,3824.7,36.9432,108.8503885851361,28.53987,-17.95587
2022-03-02 01:23:00,3832.7,36.9428,110.25199854504802,28.53978,-17.95591
2022-03-02 01:14:00,3832.9,36.9425,110.0571298639778,28.53835,-17.9565
2022-03-02 01:13:00,3827.9,36.9428,110.51400794964107,28.53823,-17.95656
2022-03-02 01:04:00,3817.7,36.94300000000001,110.23500097339141,28.53665,-17.95711
2022-03-02 01:03:00,3815.3,36.9434,109.1803578269461,28.53655,-17.957160000000005
2022-03-02 00:54:00,3702.9,36.9419,106.14559563687848,28.53506,-17.95765
2022-03-02 00:53:00,3713.6,36.941,106.2391287637043,28.53496,-17.95769
2022-03-02 00:44:00,3747.5,36.9441,108.13391395432018,28.53333,-17.95814
2022-03-02 00:43:00,3762.0,36.9421,107.94128974199086,28.53324000000001,-17.95819
2022-03-02 00:34:00,3686.8,36.9451,106.09188797371235,28.53153,-17.95874
2022-03-02 00:33:00,3697.3,36.9417,106.38348009859861,28.53142,-17.9588
2022-03-02 00:24:00,3787.6,36.942,108.04624758594551,28.52966,-17.95947
2022-03-02 00:23:00,3775.9,36.9428,107.72303749939906,28.52957,-17.95954
2022-03-02 00:14:00,3781.1,36.9431,108.65223250042362,28.52787,-17.96053
2022-03-02 00:13:00,3799.7,36.9451,108.162552598599,28.52777,-17.96063
2022-03-02 00:04:00,3809.1,36.9429,108.81998601650928,28.52586,-17.96189
2022-03-02 00:03:00,3824.5,36.94300000000001,109.43362832038545,28.5257,-17.96199
2022-03-01 23:54:00,3901.5,36.9425,111.3220257029167,28.52379,-17.96323
2022-03-01 23:53:00,3902.9,36.9443,112.1397270546309,28.52362,-17.9633
2022-03-01 23:44:00,3905.3,36.9416,111.81664872029367,28.5216,-17.96402
2022-03-01 23:43:00,3897.7,36.94,111.61858859068762,28.5215,-17.964029999999994
2022-03-01 23:34:00,3910.5,36.9395,112.36648933633373,28.520090000000003,-17.96354
2022-03-01 23:33:00,3913.1,36.9398,111.64661138285537,28.52004,-17.96348
2022-03-01 23:24:00,3906.4,36.9398,111.86239719781919,28.51932,-17.962329999999994
2022-03-01 23:23:00,3914.4,36.9408,112.07522921413722,28.51929,-17.96225
2022-03-01 23:14:00,3914.0,36.9399,111.47695851405118,28.51869000000001,-17.96115
2022-03-01 23:13:00,3902.3,36.9402,111.1609939041586,28.51861,-17.961029999999994
2022-03-01 23:04:00,3905.1,36.9425,112.02028644082019,28.51845,-17.95988
2022-03-01 23:03:00,3909.7,36.9426,111.35318179562887,28.51846,-17.95976
2022-03-01 22:54:00,3900.6,36.9435,112.28605148637784,28.5185,-17.95851
2022-03-01 22:53:00,3904.7,36.9434,111.01811086372668,28.51848,-17.95844
2022-03-01 22:44:00,3897.9,36.9443,111.81640817962176,28.5185,-17.95717
2022-03-01 22:43:00,3902.9,36.9439,111.36064587343786,28.5185,-17.957079999999994
2022-03-01 22:34:00,3885.7,36.9451,110.6954558425339,28.51845,-17.95575
2022-03-01 22:33:00,3884.4,36.9441,111.64865041253137,28.51847,-17.95564
2022-03-01 22:24:00,3899.6,36.9456,111.66276430007363,28.51831,-17.95431
2022-03-01 22:23:00,3881.0,36.9435,111.16609860791482,28.51834,-17.95422
2022-03-01 22:14:00,3844.2,36.9461,109.76332119344126,28.51836,-17.95305
2022-03-01 22:13:00,3827.0,36.9455,109.89253035308765,28.51837,-17.95296
2022-03-01 22:04:00,3768.5,36.9446,108.31796978732481,28.51831,-17.95177
2022-03-01 22:03:00,3774.7,36.9457,107.49431162224832,28.51832000000001,-17.95168
2022-03-01 21:54:00,3778.6,36.9444,107.99968877806651,28.51819,-17.95045
2022-03-01 21:53:00,3740.0,36.9446,107.15048646400288,28.51821,-17.95035
2022-03-01 21:44:00,3778.5,36.9465,107.59297978734115,28.51819,-17.94902
2022-03-01 21:43:00,3748.2,36.9474,107.75479384023774,28.51818,-17.948929999999994
2022-03-01 21:34:00,3709.5,36.9455,106.71767409270412,28.5181,-17.947570000000006
2022-03-01 21:33:00,3701.1,36.9439,106.69328573675492,28.51812,-17.94746
2022-03-01 21:24:00,3761.5,36.9451,108.32809098326977,28.5181,-17.946260000000006
2022-03-01 21:23:00,3764.8,36.9457,107.62775980407466,28.51807,-17.946170000000006
2022-03-01 21:14:00,3760.8,36.9466,107.51712919117865,28.51823,-17.94489
2022-03-01 21:13:00,3758.6,36.9461,107.26027453672239,28.51822,-17.944779999999994
2022-03-01 21:04:00,3763.2,36.9456,107.78448670131222,28.51813,-17.943279999999994
2022-03-01 21:03:00,3759.8,36.9451,107.49497776216876,28.51811,-17.9432
2022-03-01 20:54:00,3750.9,36.9475,107.6436809326071,28.51821,-17.94196
2022-03-01 20:53:00,3755.4,36.9462,107.57441475940695,28.5182,-17.941860000000005
2022-03-01 20:44:00,3767.0,36.9448,107.30279947707932,28.51828,-17.9404
2022-03-01 20:43:00,3734.0,36.945,107.00138685478416,28.51827,-17.94031
2022-03-01 20:34:00,3776.3,36.9469,107.93796966770151,28.51832000000001,-17.93895
2022-03-01 20:33:00,3779.8,36.9459,108.63130522369194,28.5183,-17.93884
2022-03-01 20:24:00,3744.3,36.9469,107.07508082103507,28.51823,-17.937379999999994
2022-03-01 20:23:00,3774.2,36.9437,107.50164457212732,28.51823,-17.93729
2022-03-01 20:14:00,3755.3,36.9448,106.98246579558693,28.51808,-17.93591
2022-03-01 20:13:00,3773.0,36.9457,108.24723614842053,28.51806,-17.935779999999994
2022-03-01 20:04:00,3871.3,36.9451,110.91759732261927,28.51795,-17.9342
2022-03-01 20:03:00,3867.8,36.9453,110.22797042923455,28.51797,-17.9341
2022-03-01 19:54:00,3787.5,36.946,108.45190059329835,28.51795,-17.93246
2022-03-01 19:53:00,3760.4,36.9432,107.13404382961954,28.51796,-17.93238
2022-03-01 19:44:00,3870.7,36.9461,110.70481228459839,28.51789,-17.93101
2022-03-01 19:43:00,3867.2,36.9458,110.61146961971322,28.51789,-17.930889999999994
2022-03-01 19:34:00,3832.4,36.9462,109.2762022512518,28.51773,-17.92962
2022-03-01 19:33:00,3834.0,36.9461,109.91457533948646,28.51771,-17.92953
2022-03-01 19:24:00,3828.2,36.9461,108.57018289311996,28.51763,-17.92831
2022-03-01 19:23:00,3825.2,36.9473,109.27663885558351,28.51765,-17.92823
2022-03-01 19:14:00,3825.6,36.9467,108.69903356933096,28.51768,-17.92718
2022-03-01 19:13:00,3831.6,36.9455,109.26082607391966,28.5177,-17.9271
2022-03-01 19:04:00,3810.2,36.9463,108.88165341806894,28.51782,-17.92602
2022-03-01 19:03:00,3809.1,36.9464,108.2583254290973,28.51785,-17.92594
2022-03-01 18:54:00,3826.7,36.9461,108.73875620871486,28.51787,-17.92475
2022-03-01 18:53:00,3808.5,36.9463,108.24499069149007,28.51788,-17.92468
2022-03-01 18:44:00,3807.9,36.9461,108.82923883083738,28.51793,-17.9234
2022-03-01 18:43:00,3808.0,36.9464,108.23364856895395,28.51792,-17.92328
2022-03-01 18:34:00,3829.5,36.9466,108.81891157270223,28.51773,-17.92211
2022-03-01 18:33:00,3832.4,36.9474,108.89411727136415,28.51769,-17.92202
2022-03-01 18:24:00,3807.7,36.9477,108.62372254153843,28.5175,-17.92071
2022-03-01 18:23:00,3812.6,36.9468,108.56318505335237,28.51747,-17.920560000000005
2022-03-01 18:14:00,3835.0,36.9476,109.37766972529742,28.51738,-17.91914
