TimeStamp,Temperature(degC),Wind Speed(kt),Wind Gust Speed(kt),Wind Direction,Pressure(mb),Latitude,Longitude
2022-03-13 20:50:00,17.3,11.6,16.2,12.7,1019.1,28.28015,-18.47023
2022-03-13 20:40:00,17.3,10.3,14.7,10.8,1019.0,28.282090000000004,-18.47097
2022-03-13 20:30:00,17.3,11.9,18.2,352.3,1019.3,28.2836,-18.47197
2022-03-13 20:20:00,17.5,14.1,19.9,347.7,1019.3,28.28523,-18.47284
2022-03-13 20:10:00,17.6,13.6,20.1,346.8,1020.0,28.28693,-18.47375
2022-03-13 20:00:00,17.4,11.7,19.2,345.2,1020.0,28.28857,-18.47435
2022-03-13 19:50:00,17.2,11.2,16.8,338.9,1020.0,28.29032,-18.47472
2022-03-13 19:40:00,17.1,10.1,15.5,339.5,1019.9,28.29211,-18.47506
2022-03-13 19:30:00,17.1,9.0,14.6,345.9,1019.2,28.29338,-18.47571
2022-03-13 19:20:00,17.2,9.2,13.5,343.8,1019.0,28.29415,-18.47634
2022-03-13 19:10:00,17.3,10.6,18.4,336.4,1019.3,28.29509,-18.47689
2022-03-13 19:00:00,17.7,12.1,19.1,334.2,1019.7,28.29576,-18.47751
2022-03-13 18:50:00,17.8,11.3,16.8,329.5,1019.9,28.29646,-18.4783
2022-03-13 18:40:00,17.9,12.8,18.9,333.8,1020.0,28.2974,-18.4792
2022-03-13 18:30:00,18.0,11.3,15.5,337.4,1020.0,28.297940000000004,-18.47987
2022-03-13 18:20:00,18.3,11.3,16.6,336.3,1020.2,28.29878,-18.48079
2022-03-13 18:10:00,18.4,11.0,16.0,337.1,1020.3,28.29967000000001,-18.48181
2022-03-13 18:00:00,18.4,9.6,16.8,331.1,1020.0,28.30051,-18.48304
2022-03-13 17:50:00,18.4,11.1,15.4,323.8,1020.0,28.30097,-18.48448
2022-03-13 17:40:00,18.5,11.0,15.8,324.6,1019.7,28.30169,-18.48583
2022-03-13 17:30:00,18.4,12.3,18.6,322.9,1019.2,28.30271,-18.48704
2022-03-13 17:20:00,18.9,13.3,18.2,326.3,1019.3,28.30352,-18.48803
2022-03-13 17:10:00,19.3,11.0,16.6,336.6,1019.9,28.30488,-18.48879
2022-03-13 17:00:00,19.5,11.5,16.4,338.2,1020.1,28.30636,-18.48952
2022-03-13 16:50:00,18.9,12.0,17.0,334.4,1020.4,28.30808,-18.48998
2022-03-13 16:40:00,19.2,11.8,16.5,336.0,1020.0,28.31009,-18.4896
2022-03-13 16:30:00,19.4,12.0,17.7,341.4,1020.0,28.3122,-18.48916
2022-03-13 16:20:00,18.8,11.9,16.6,344.5,1020.0,28.31412000000001,-18.48877
2022-03-13 16:10:00,18.7,11.3,15.6,344.1,1020.4,28.31571,-18.48776
2022-03-13 16:00:00,18.7,12.6,17.8,345.5,1021.1,28.31693,-18.48616
2022-03-13 15:50:00,18.6,13.2,19.5,345.2,1020.7,28.31838,-18.48462
2022-03-13 15:40:00,18.5,13.1,18.0,348.1,1019.9,28.31949,-18.48308
2022-03-13 15:30:00,18.3,12.3,17.6,350.6,1020.7,28.3205,-18.48143
2022-03-13 15:20:00,18.4,12.2,18.0,352.8,1021.2,28.3212,-18.47952
2022-03-13 15:10:00,18.4,11.9,17.1,1.3,1020.8,28.3221,-18.47752
2022-03-13 15:00:00,18.4,12.0,15.9,359.9,1020.9,28.32275,-18.47542
2022-03-13 14:50:00,18.3,11.7,17.1,357.7,1021.0,28.32355,-18.47342
2022-03-13 14:40:00,18.4,11.1,16.5,1.3,1021.0,28.32425,-18.47109
2022-03-13 14:30:00,18.2,10.6,14.5,1.7,1021.1,28.32484,-18.46896
2022-03-13 14:20:00,18.1,12.2,18.0,3.7,1021.5,28.32538,-18.46687
2022-03-13 14:10:00,18.1,11.6,16.4,2.2,1021.9,28.32596,-18.46459
2022-03-13 14:00:00,18.1,11.8,16.5,7.2,1021.9,28.326390000000004,-18.46244
2022-03-13 13:50:00,18.2,11.9,17.3,7.6,1021.4,28.32713,-18.46021
2022-03-13 13:40:00,18.1,12.6,17.3,359.2,1021.4,28.32786,-18.45791
2022-03-13 13:30:00,18.1,13.1,17.9,1.6,1021.6,28.32849,-18.45544
2022-03-13 13:20:00,18.1,12.0,17.0,359.3,1021.8,28.3291,-18.45334
2022-03-13 13:10:00,18.1,10.1,16.1,10.3,1021.9,28.32951,-18.45126
2022-03-13 13:00:00,18.2,11.4,17.4,357.1,1022.0,28.32977,-18.44916
2022-03-13 12:50:00,18.4,7.0,12.5,354.0,1021.9,28.330140000000004,-18.44699
2022-03-13 12:40:00,18.4,6.5,10.3,355.4,1022.0,28.33015,-18.44471
2022-03-13 12:30:00,18.4,7.0,11.2,355.7,1022.0,28.33017000000001,-18.44243
2022-03-13 12:20:00,18.2,6.8,10.6,351.9,1022.1,28.33025,-18.44027
2022-03-13 12:10:00,18.3,6.2,10.7,352.4,1022.1,28.33006,-18.43804
2022-03-13 12:00:00,18.4,5.9,9.4,355.5,1022.0,28.32979000000001,-18.4358
2022-03-13 11:50:00,18.5,6.0,11.1,2.1,1022.0,28.32973,-18.43358
2022-03-13 11:40:00,18.4,6.7,10.0,1.7,1022.0,28.32975,-18.43144
2022-03-13 11:30:00,18.3,7.7,11.1,5.4,1021.9,28.32987,-18.42892
2022-03-13 11:20:00,18.0,7.2,10.9,1.2,1022.0,28.33007000000001,-18.42637
2022-03-13 11:10:00,18.1,7.0,10.7,6.1,1022.0,28.33009,-18.42376
2022-03-13 11:00:00,18.0,8.1,11.5,7.3,1021.6,28.33017000000001,-18.42091
2022-03-13 10:50:00,17.9,8.2,12.3,3.9,1021.1,28.33039,-18.41811
2022-03-13 10:40:00,18.0,7.2,11.6,355.4,1021.0,28.33049,-18.41522
2022-03-13 10:30:00,18.1,6.8,11.3,353.9,1021.1,28.33049,-18.41221
2022-03-13 10:20:00,18.0,6.8,10.5,0.5,1021.5,28.33061,-18.40933
2022-03-13 10:10:00,18.0,7.6,11.4,2.1,1021.8,28.33073,-18.40625
2022-03-13 10:00:00,18.0,7.2,10.9,13.7,1021.2,28.33108,-18.40321
2022-03-13 09:50:00,17.9,6.7,10.1,5.2,1021.3,28.33122,-18.39997
2022-03-13 09:40:00,18.1,7.1,10.3,11.2,1021.3,28.3313,-18.39658
2022-03-13 09:30:00,19.3,7.3,10.7,13.0,1021.1,28.33151,-18.39346
2022-03-13 09:20:00,20.1,7.4,13.5,18.8,1021.0,28.33176,-18.39118
2022-03-13 09:10:00,19.7,8.2,12.6,22.4,1021.0,28.33188,-18.39055
2022-03-13 09:00:00,19.5,7.9,12.7,21.2,1021.0,28.33165,-18.38991
2022-03-13 08:50:00,19.0,8.7,13.7,17.0,1021.0,28.33168,-18.38903
2022-03-13 08:40:00,18.0,8.9,13.5,8.1,1020.9,28.33213,-18.38798
2022-03-13 08:30:00,17.3,9.5,15.1,11.9,1021.0,28.33264,-18.38697
2022-03-13 08:20:00,17.3,10.5,15.4,5.9,1020.9,28.33285,-18.38607
2022-03-13 08:10:00,17.5,9.4,15.2,4.7,1020.7,28.33346,-18.38485
2022-03-13 08:00:00,17.5,8.7,13.8,9.6,1021.0,28.33392000000001,-18.38366
2022-03-13 07:50:00,17.1,10.3,16.7,13.8,1020.8,28.33423,-18.38258
2022-03-13 07:40:00,17.1,10.6,16.2,10.2,1020.2,28.334740000000004,-18.3814
2022-03-13 07:30:00,17.1,10.5,15.7,11.4,1020.1,28.335490000000004,-18.38021
2022-03-13 07:20:00,17.1,11.1,15.8,5.0,1020.0,28.33606,-18.37903
2022-03-13 07:10:00,17.2,11.5,16.5,2.9,1020.0,28.33658,-18.37797
2022-03-13 07:00:00,17.1,11.0,16.6,355.8,1020.0,28.33701,-18.37686
2022-03-13 06:50:00,17.0,11.4,16.5,356.0,1020.0,28.33754,-18.37584
2022-03-13 06:40:00,17.0,12.3,17.4,355.9,1020.0,28.33822,-18.37472
2022-03-13 06:30:00,17.1,12.9,17.2,356.7,1020.0,28.33889000000001,-18.37367
2022-03-13 06:20:00,17.1,11.5,16.6,1.8,1020.0,28.33984,-18.37249
2022-03-13 06:10:00,17.1,11.0,16.7,4.4,1020.0,28.34077000000001,-18.3714
2022-03-13 06:00:00,17.2,11.7,16.7,5.4,1020.0,28.34198,-18.37026
2022-03-13 05:50:00,17.2,10.5,16.0,14.9,1019.9,28.3434,-18.36897
2022-03-13 05:40:00,17.2,10.4,16.7,14.4,1019.8,28.34473,-18.36789
2022-03-13 05:30:00,17.1,10.2,15.3,0.6,1019.9,28.346,-18.36689
2022-03-13 05:20:00,17.1,10.3,16.0,347.9,1019.9,28.34719,-18.36597
2022-03-13 05:10:00,17.1,10.5,16.0,352.2,1019.9,28.34809000000001,-18.36518
2022-03-13 05:00:00,17.1,12.0,17.1,359.1,1019.8,28.34954,-18.36428
2022-03-13 04:50:00,17.0,11.1,16.4,357.0,1019.6,28.35113,-18.36389
2022-03-13 04:40:00,17.1,12.0,18.6,358.4,1019.5,28.3525,-18.36381
2022-03-13 04:30:00,17.0,12.2,16.7,1.8,1019.9,28.35407,-18.36356
2022-03-13 04:20:00,17.1,11.6,16.4,1.7,1019.9,28.35558,-18.36346
2022-03-13 04:10:00,17.1,11.1,15.0,5.1,1020.0,28.35719000000001,-18.36323
2022-03-13 04:00:00,17.1,11.3,16.9,5.1,1020.0,28.35868,-18.36286
2022-03-13 03:50:00,17.1,11.1,15.6,5.6,1020.0,28.36026,-18.36226
2022-03-13 03:40:00,17.1,10.2,14.9,8.3,1020.2,28.36196,-18.36148
2022-03-13 03:30:00,17.1,10.3,14.6,4.6,1020.9,28.36362,-18.36062
2022-03-13 03:20:00,17.1,10.0,14.7,12.6,1021.3,28.365440000000003,-18.35967
2022-03-13 03:10:00,17.1,11.1,15.3,11.5,1021.3,28.36724,-18.3587
2022-03-13 03:00:00,17.1,11.2,15.9,10.5,1021.1,28.36908,-18.35767
2022-03-13 02:50:00,17.1,11.6,16.4,9.3,1021.7,28.37094,-18.35699
2022-03-13 02:40:00,17.2,12.0,17.9,14.0,1021.1,28.3729,-18.35638
2022-03-13 02:30:00,17.3,12.0,16.0,15.5,1021.0,28.37506,-18.35579
2022-03-13 02:20:00,17.3,11.2,15.8,17.9,1021.2,28.3772,-18.35537
2022-03-13 02:10:00,17.3,11.8,17.6,18.9,1021.1,28.37931,-18.35491
2022-03-13 02:00:00,17.3,12.2,16.8,13.6,1021.0,28.38144,-18.35438
2022-03-13 01:50:00,17.4,12.2,17.5,3.2,1021.0,28.3836,-18.35379
2022-03-13 01:40:00,17.4,12.9,18.1,6.3,1021.2,28.38557,-18.3533
2022-03-13 01:30:00,17.4,13.7,20.5,5.0,1021.8,28.38758,-18.35299
2022-03-13 01:20:00,17.4,12.3,17.3,8.8,1021.9,28.38951,-18.3525
2022-03-13 01:10:00,17.4,11.4,17.1,9.7,1022.0,28.39138,-18.35208
2022-03-13 01:00:00,17.3,11.9,17.5,2.0,1022.6,28.39298,-18.35188
2022-03-13 00:50:00,17.2,11.9,16.9,3.8,1022.7,28.39475,-18.3516
2022-03-13 00:40:00,17.3,12.6,18.4,6.3,1022.5,28.39671,-18.35143
2022-03-13 00:30:00,17.3,11.8,17.4,5.4,1023.0,28.398640000000004,-18.3513
2022-03-13 00:20:00,17.3,12.4,18.3,8.4,1023.2,28.4006,-18.35117
2022-03-13 00:10:00,17.4,12.6,17.6,7.3,1023.8,28.40257,-18.35086
2022-03-13 00:00:00,17.3,12.9,18.5,5.9,1023.7,28.40444,-18.35042
2022-03-12 23:50:00,17.3,12.9,20.1,4.9,1023.8,28.40641,-18.34993
2022-03-12 23:40:00,17.3,13.8,19.9,6.1,1023.5,28.40797,-18.34997000000001
2022-03-12 23:30:00,17.3,13.7,19.3,7.4,1023.9,28.40975,-18.34976
2022-03-12 23:20:00,17.3,14.2,19.7,4.2,1023.1,28.41134000000001,-18.34944
2022-03-12 23:10:00,17.3,13.3,20.0,7.7,1023.8,28.41285,-18.34908
2022-03-12 23:00:00,17.3,13.0,20.2,8.8,1023.9,28.41431,-18.34876
2022-03-12 22:50:00,17.3,13.2,19.2,5.6,1024.3,28.41594000000001,-18.34849
2022-03-12 22:40:00,17.2,12.4,18.1,5.8,1024.0,28.4176,-18.34841
2022-03-12 22:30:00,17.3,12.8,18.6,10.3,1023.9,28.41905,-18.34822
2022-03-12 22:20:00,17.2,13.2,19.4,9.0,1023.9,28.42057,-18.34772
2022-03-12 22:10:00,17.2,12.3,18.2,7.4,1023.9,28.42211,-18.34767
2022-03-12 22:00:00,17.2,13.6,18.4,9.3,1023.5,28.42323,-18.34782
2022-03-12 21:50:00,17.2,13.7,20.6,7.1,1023.0,28.42447,-18.34813
2022-03-12 21:40:00,17.2,14.1,20.4,6.7,1023.0,28.42564,-18.34849
2022-03-12 21:30:00,17.2,14.8,20.8,0.2,1022.2,28.42674,-18.34896
2022-03-12 21:20:00,17.2,14.4,20.1,2.4,1022.0,28.42778,-18.3494
2022-03-12 21:10:00,17.2,13.8,19.2,4.2,1022.0,28.42899,-18.3499
2022-03-12 21:00:00,17.2,14.6,19.9,5.5,1021.9,28.43033,-18.35021
2022-03-12 20:50:00,17.2,14.6,20.3,2.3,1021.8,28.431790000000003,-18.35028
2022-03-12 20:40:00,17.2,14.8,21.1,3.0,1021.0,28.43316,-18.35071
2022-03-12 20:30:00,17.2,13.6,20.2,1.1,1021.4,28.434490000000004,-18.35106
2022-03-12 20:20:00,17.2,14.0,19.3,5.3,1021.8,28.43597,-18.35145
2022-03-12 20:10:00,17.1,13.1,18.7,7.3,1021.9,28.43722,-18.352
2022-03-12 20:00:00,17.1,13.1,18.7,0.4,1021.9,28.43828,-18.35274
2022-03-12 19:50:00,17.1,12.6,19.9,358.0,1021.9,28.439190000000004,-18.35353
2022-03-12 19:40:00,17.1,12.8,17.7,2.7,1022.0,28.44034000000001,-18.35425
2022-03-12 19:30:00,17.1,13.1,18.6,359.3,1021.8,28.44123,-18.35503
2022-03-12 19:20:00,17.3,12.2,17.6,1.8,1021.0,28.44236,-18.35596
2022-03-12 19:10:00,17.5,12.3,17.8,359.2,1021.7,28.44326,-18.35681
2022-03-12 19:00:00,17.8,12.0,17.8,357.6,1021.9,28.44403,-18.35777
2022-03-12 18:50:00,17.9,11.8,17.0,359.5,1021.9,28.44489,-18.3585
2022-03-12 18:40:00,18.3,11.8,16.7,3.5,1021.9,28.44568,-18.35924
2022-03-12 18:30:00,18.2,11.3,18.0,359.1,1021.9,28.44654,-18.35985
2022-03-12 18:20:00,18.1,11.4,18.1,1.3,1021.8,28.44728,-18.36072
2022-03-12 18:10:00,18.3,11.2,15.9,357.9,1021.9,28.44782,-18.36144
2022-03-12 18:00:00,18.5,10.7,15.2,359.3,1021.4,28.44837,-18.36241
2022-03-12 17:50:00,18.4,10.9,15.5,0.0,1021.0,28.44915,-18.3631
2022-03-12 17:40:00,18.8,10.1,14.9,354.3,1021.0,28.44976,-18.36423
2022-03-12 17:30:00,18.7,10.3,14.3,355.7,1021.0,28.45063,-18.36506
2022-03-12 17:20:00,19.0,10.8,14.8,357.9,1021.0,28.451290000000004,-18.36605
2022-03-12 17:10:00,19.4,10.7,16.6,358.8,1021.1,28.45213,-18.36711
2022-03-12 17:00:00,19.4,10.0,15.2,354.5,1021.3,28.4529,-18.36825
2022-03-12 16:50:00,19.3,10.8,15.7,354.8,1021.7,28.45398,-18.36925
2022-03-12 16:40:00,18.8,11.5,16.6,351.2,1021.1,28.45507000000001,-18.37035
2022-03-12 16:30:00,18.5,11.3,15.6,350.8,1021.2,28.45608,-18.37182
2022-03-12 16:20:00,19.0,11.5,15.9,351.1,1021.7,28.45652,-18.37373
2022-03-12 16:10:00,18.9,11.5,16.8,346.7,1022.1,28.457390000000004,-18.37536
2022-03-12 16:00:00,19.0,11.7,15.8,347.1,1023.0,28.4581,-18.37703
2022-03-12 15:50:00,18.5,10.8,15.5,348.0,1022.0,28.45892000000001,-18.37843
2022-03-12 15:40:00,18.8,10.5,15.6,349.4,1021.9,28.45939000000001,-18.37978
2022-03-12 15:30:00,19.1,11.0,14.8,352.4,1022.2,28.459840000000003,-18.381
2022-03-12 15:20:00,19.2,10.5,15.7,348.1,1022.3,28.46064,-18.38168
2022-03-12 15:10:00,19.1,10.1,14.5,351.9,1022.1,28.46128,-18.38271
2022-03-12 15:00:00,18.6,10.1,16.7,354.3,1022.2,28.46211,-18.38365
2022-03-12 14:50:00,18.4,10.5,15.7,352.8,1022.9,28.46273,-18.38476
2022-03-12 14:40:00,18.6,10.1,15.5,356.5,1022.9,28.46377,-18.38469
2022-03-12 14:30:00,19.1,8.6,12.8,356.2,1023.0,28.46473,-18.38432
2022-03-12 14:20:00,18.7,8.8,12.4,358.7,1023.2,28.4657,-18.38389
2022-03-12 14:10:00,18.4,8.8,13.0,356.9,1024.1,28.4664,-18.38336
2022-03-12 14:00:00,18.4,8.6,12.6,353.0,1024.3,28.46698,-18.38252
2022-03-12 13:50:00,18.2,8.9,12.4,349.8,1023.0,28.46753,-18.3817
2022-03-12 13:40:00,18.1,8.5,12.1,355.6,1023.1,28.46783,-18.38081
2022-03-12 13:30:00,18.0,8.7,12.8,354.7,1023.7,28.46833,-18.37985
2022-03-12 13:20:00,17.8,8.3,13.6,350.9,1023.9,28.46865,-18.3786
2022-03-12 13:10:00,17.8,8.5,14.0,347.0,1024.0,28.46837,-18.37737000000001
2022-03-12 13:00:00,17.9,8.5,11.8,354.1,1024.0,28.4679,-18.37613
2022-03-12 12:50:00,18.0,7.5,12.6,359.5,1024.0,28.46772,-18.37498
2022-03-12 12:40:00,18.0,7.9,11.8,0.4,1024.0,28.4674,-18.37367
2022-03-12 12:30:00,18.1,8.2,13.0,357.5,1024.0,28.46702,-18.37244
2022-03-12 12:20:00,18.2,8.6,12.9,356.8,1024.3,28.46698,-18.3712
2022-03-12 12:10:00,18.5,8.2,12.8,358.9,1024.2,28.46703,-18.36988
2022-03-12 12:00:00,18.5,7.6,12.3,356.6,1024.0,28.46722,-18.36881
2022-03-12 11:50:00,18.8,7.7,11.8,355.3,1024.1,28.467540000000003,-18.36757
2022-03-12 11:40:00,19.0,7.5,10.9,2.2,1024.0,28.46791,-18.36639
2022-03-12 11:30:00,18.6,7.3,11.6,1.1,1024.7,28.46836,-18.36559
2022-03-12 11:20:00,18.3,8.1,11.5,355.7,1024.8,28.46883,-18.36456
2022-03-12 11:10:00,18.5,7.0,11.2,357.5,1024.1,28.46905,-18.36312
2022-03-12 11:00:00,18.2,6.9,13.2,5.5,1023.9,28.46932,-18.36148
2022-03-12 10:50:00,18.0,6.2,10.1,7.5,1023.7,28.46934000000001,-18.3595
2022-03-12 10:40:00,18.0,6.1,10.5,4.2,1023.4,28.468840000000004,-18.35755
2022-03-12 10:30:00,18.0,6.7,10.6,14.1,1023.4,28.46797,-18.35574
2022-03-12 10:20:00,18.1,6.2,9.4,14.9,1023.9,28.467540000000003,-18.35401
2022-03-12 10:10:00,18.4,7.0,10.4,16.9,1024.0,28.46687,-18.35232
2022-03-12 10:00:00,18.1,6.3,10.7,9.7,1023.9,28.46613,-18.3515
2022-03-12 09:50:00,18.2,6.3,9.9,13.3,1023.8,28.46508,-18.35021
2022-03-12 09:40:00,18.0,5.6,8.9,16.5,1024.0,28.46453,-18.34887
2022-03-12 09:30:00,17.8,6.3,9.3,19.6,1024.0,28.46383,-18.3474
2022-03-12 09:20:00,17.7,7.2,11.1,28.4,1023.9,28.4631,-18.34565
2022-03-12 09:10:00,17.6,8.6,12.8,23.4,1023.7,28.46195,-18.34397
2022-03-12 09:00:00,17.5,9.8,13.2,22.9,1023.0,28.46097,-18.34209
2022-03-12 08:50:00,17.7,10.0,14.3,27.8,1023.0,28.46004000000001,-18.34032
2022-03-12 08:40:00,17.6,10.6,15.7,22.9,1023.0,28.45908,-18.33825
2022-03-12 08:30:00,17.7,10.6,14.4,22.7,1023.0,28.45818,-18.33619
2022-03-12 08:20:00,17.7,8.2,12.8,21.7,1022.9,28.45722,-18.33413
2022-03-12 08:10:00,17.8,8.3,11.5,16.4,1022.7,28.45614,-18.33218
2022-03-12 08:00:00,17.8,7.2,10.9,20.7,1022.8,28.4551,-18.33028
2022-03-12 07:50:00,17.8,6.8,12.4,15.5,1022.7,28.45413,-18.32818
2022-03-12 07:40:00,17.8,6.9,10.4,16.9,1022.2,28.45331,-18.32623
2022-03-12 07:30:00,17.7,5.7,9.0,17.9,1022.1,28.45248,-18.32429
2022-03-12 07:20:00,17.7,6.3,10.1,23.9,1022.0,28.45184,-18.32223
2022-03-12 07:10:00,17.5,7.4,11.3,22.1,1022.0,28.45112,-18.32007
2022-03-12 07:00:00,17.5,7.9,12.4,351.4,1022.3,28.45051,-18.3179
2022-03-12 06:50:00,17.5,7.6,11.8,342.8,1022.2,28.449790000000004,-18.31576
2022-03-12 06:40:00,17.5,6.7,11.2,341.8,1022.1,28.44915,-18.31347
2022-03-12 06:30:00,17.6,7.4,11.6,347.3,1022.0,28.44831,-18.31109
2022-03-12 06:20:00,17.5,7.0,11.2,5.5,1022.0,28.4478,-18.30875
2022-03-12 06:10:00,17.5,7.4,11.4,9.3,1022.0,28.44697,-18.30606
2022-03-12 06:00:00,17.4,7.9,11.4,8.7,1021.9,28.44632,-18.30336
2022-03-12 05:50:00,17.5,7.9,11.6,6.6,1022.0,28.44534,-18.30067
2022-03-12 05:40:00,17.4,8.5,13.9,4.3,1021.9,28.44439,-18.29819
2022-03-12 05:30:00,17.4,9.3,14.2,354.6,1022.0,28.4435,-18.29562
2022-03-12 05:20:00,17.4,9.6,15.1,354.4,1021.9,28.442840000000004,-18.29329
2022-03-12 05:10:00,17.4,9.5,15.3,353.6,1021.9,28.44217,-18.29119
2022-03-12 05:00:00,17.3,9.5,14.4,354.6,1022.0,28.44125,-18.28895
2022-03-12 04:50:00,17.3,8.1,12.6,353.9,1022.0,28.44053,-18.28687
2022-03-12 04:40:00,17.3,7.6,12.1,351.7,1022.0,28.43983,-18.28477
2022-03-12 04:20:00,17.2,6.5,10.3,353.1,1022.0,28.43855,-18.28093
2022-03-12 04:10:00,17.2,7.0,11.0,355.5,1022.0,28.43786,-18.27877
2022-03-12 04:00:00,17.2,7.6,12.9,359.0,1021.9,28.43715,-18.27654
2022-03-12 03:50:00,17.2,8.2,11.9,4.9,1021.9,28.43634,-18.27464
2022-03-12 03:40:00,17.3,7.5,12.0,10.1,1022.6,28.43569,-18.2726
2022-03-12 03:30:00,17.3,7.7,12.0,2.8,1023.2,28.435,-18.27035
2022-03-12 03:20:00,17.3,8.8,12.7,3.1,1023.1,28.43416,-18.26792
2022-03-12 03:10:00,17.3,9.2,14.9,3.5,1023.3,28.4337,-18.26563
2022-03-12 03:00:00,17.2,9.8,14.6,3.3,1023.6,28.43343,-18.26333
2022-03-12 02:50:00,17.2,9.6,13.8,2.2,1023.4,28.43307,-18.26069
2022-03-12 02:40:00,17.2,9.7,15.0,5.3,1023.0,28.43279,-18.25804
2022-03-12 02:30:00,17.2,9.2,14.3,4.3,1023.0,28.43257,-18.25534
2022-03-12 02:20:00,17.2,9.4,13.8,359.4,1023.0,28.43219,-18.25253
2022-03-12 02:10:00,17.2,10.7,14.3,355.8,1023.0,28.43204,-18.24959
2022-03-12 02:00:00,17.2,10.2,15.8,359.6,1023.0,28.43196,-18.24673
2022-03-12 01:50:00,17.2,8.8,13.7,3.2,1023.1,28.431690000000003,-18.24376
2022-03-12 01:40:00,17.2,8.9,12.5,9.7,1023.5,28.43125,-18.24086
2022-03-12 01:30:00,17.3,8.6,12.1,8.8,1024.0,28.43082,-18.23805
2022-03-12 01:20:00,17.3,9.8,14.8,5.2,1023.9,28.4305,-18.23531
2022-03-12 01:10:00,17.4,10.4,14.7,7.9,1023.9,28.43038,-18.23253
2022-03-12 01:00:00,17.7,8.9,13.5,14.6,1023.9,28.43032,-18.22968
2022-03-12 00:50:00,17.9,5.3,10.9,26.2,1024.0,28.43021,-18.22659
2022-03-12 00:40:00,17.9,3.3,7.7,116.1,1024.1,28.43022,-18.22345
2022-03-12 00:30:00,17.9,4.4,8.7,111.8,1024.9,28.42991,-18.22023
2022-03-12 00:20:00,17.8,4.0,8.0,100.0,1024.9,28.42953,-18.21695
2022-03-12 00:10:00,17.7,4.3,8.0,92.7,1024.9,28.429140000000004,-18.21361
2022-03-12 00:00:00,17.8,4.9,9.3,102.2,1024.7,28.42868,-18.21045
2022-03-11 23:50:00,17.8,3.7,7.2,85.9,1024.6,28.42858,-18.2073
2022-03-11 23:40:00,17.8,4.2,9.7,90.2,1024.4,28.42875,-18.20429
2022-03-11 23:30:00,17.8,3.2,6.8,56.7,1024.6,28.42891,-18.20116
2022-03-11 23:20:00,17.8,5.4,9.1,15.0,1024.7,28.42925,-18.19807
2022-03-11 23:10:00,17.7,6.9,10.9,19.0,1024.9,28.42973,-18.19497
2022-03-11 23:00:00,17.7,8.8,13.3,3.4,1025.1,28.43051,-18.19208
2022-03-11 22:50:00,17.6,9.1,13.5,0.0,1025.5,28.43128,-18.18942
2022-03-11 22:40:00,17.6,8.8,12.9,359.5,1025.8,28.43202,-18.18674
2022-03-11 22:30:00,17.6,9.0,13.3,1.8,1024.9,28.432890000000004,-18.18416
2022-03-11 22:20:00,17.6,8.8,14.3,2.1,1024.3,28.43352,-18.18153
2022-03-11 22:10:00,17.6,9.1,13.3,2.6,1024.0,28.43431,-18.17881
2022-03-11 22:00:00,17.6,9.8,13.6,359.9,1024.0,28.435240000000004,-18.17592
2022-03-11 21:50:00,17.6,9.8,13.9,1.2,1023.9,28.43632,-18.173
2022-03-11 21:40:00,17.6,9.5,13.5,359.4,1024.1,28.43722,-18.16971
2022-03-11 21:30:00,17.6,10.2,14.2,356.1,1023.8,28.43827000000001,-18.16657
2022-03-11 21:20:00,17.6,11.7,17.0,354.0,1024.0,28.43925,-18.16365
2022-03-11 21:10:00,17.6,10.8,15.9,349.0,1024.2,28.44038,-18.1607
2022-03-11 21:00:00,17.5,10.8,14.9,349.6,1023.3,28.44151,-18.15781
2022-03-11 20:50:00,17.5,11.0,15.5,348.2,1022.7,28.44268,-18.15529
2022-03-11 20:40:00,17.5,10.7,16.1,347.7,1023.2,28.44383,-18.15269
2022-03-11 20:30:00,17.5,10.8,16.5,349.6,1023.0,28.44506,-18.15005
2022-03-11 20:20:00,17.5,10.7,15.7,352.7,1023.0,28.44613,-18.14755
2022-03-11 20:10:00,17.5,10.5,14.6,349.5,1023.0,28.44705,-18.14501
2022-03-11 20:00:00,17.5,11.1,16.6,351.3,1023.1,28.44805,-18.14261
2022-03-11 19:50:00,17.6,10.0,15.2,347.1,1023.2,28.44927,-18.140220000000006
2022-03-11 19:40:00,17.6,9.0,13.5,347.6,1023.0,28.4506,-18.13799
2022-03-11 19:30:00,17.6,9.2,13.4,346.9,1022.9,28.45184,-18.13573
2022-03-11 19:20:00,17.7,9.0,13.4,349.2,1023.0,28.4532,-18.13352
2022-03-11 19:10:00,18.0,9.2,13.4,346.4,1023.4,28.45467,-18.1314
2022-03-11 19:00:00,18.3,9.4,13.0,346.9,1023.4,28.456090000000003,-18.12914
2022-03-11 18:50:00,18.5,8.7,12.2,347.9,1023.1,28.45742000000001,-18.12681
2022-03-11 18:40:00,19.0,9.3,13.2,347.0,1022.9,28.4586,-18.12461
2022-03-11 18:30:00,19.1,7.7,11.5,348.0,1022.7,28.459940000000003,-18.12254
2022-03-11 18:20:00,19.2,7.6,11.3,350.3,1022.4,28.46094,-18.12046
2022-03-11 18:10:00,19.0,8.9,13.2,351.1,1022.8,28.46179,-18.11861
2022-03-11 18:00:00,19.0,9.6,14.5,346.3,1022.7,28.46237,-18.11697
2022-03-11 17:50:00,19.0,9.9,14.3,349.2,1022.0,28.46306,-18.11526
